source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
4151463,"One Nihang surrenders to the police, claims responsibility for the barbaric Taliban style killing of a young civilian at the Singhu Border farmers’ protest site.",Pro Ruling,pro ruling,farmers protests,"[{'text': 'nihang', 'score': 0.5244}, {'text': 'taliban', 'score': 0.4912}, {'text': 'civilian', 'score': 0.1952}]"
4464485,"Smart Tikait 🤭

#FarmersProtests #RakeshTikait #Farmers https://t.co/cebaYAyTja",Pro Ruling,pro ruling,farmers protests,"[{'text': 'farmers', 'score': 0.7036}, {'text': 'protests', 'score': 0.495}, {'text': 'it', 'score': 0.2141}]"
3962695,"He wants fair prices for his crops, he is not asking for the moon ! #FarmersProtests https://t.co/utq779NHbR",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4542}, {'text': 'protests', 'score': 0.251}, {'text': 'moon', 'score': 0.2406}]"
297839,"Amid farmers' protest, Sunny Deol's message for the world: 'It's between us'
https://t.co/3J13SkDF9w",Pro Ruling,pro ruling,farmers protests,"[{'text': 'farmers', 'score': 0.4202}, {'text': 'between', 'score': 0.4171}, {'text': 'protest', 'score': 0.3617}]"
2530640,"#TrendingTonight | Mahua Moitra, Lok Sabha MP, AITC, on police enhancing barricades at Delhi #farmersprotest sites https://t.co/R8WN6RjqM6",Pro OPP,pro opposition,farmers protests,"[{'text': 'barricades', 'score': 0.5655}, {'text': 'trending', 'score': 0.2927}, {'text': 'farmers', 'score': 0.2546}]"
167700,Fake farmer enjoying foreign funded pizza &amp; unlimited free food with Briyani gang. #FarmersProtests #Pizza https://t.co/5SJEMLeoQr,Pro OPP,pro opposition,farmers protests,"[{'text': 'pizza', 'score': 0.6139}, {'text': 'farmers', 'score': 0.4103}, {'text': 'protests', 'score': 0.2461}]"
2830318,"Today Mata Chinder Kaur sacrificed her life at #FarmersProtest site at Delhi border ! Now death toll has reached 601. It is a shame that neither @PMOIndia is acknowledging these sacrifices, nor is he engaging with farmers. How can a head of state be so heartless, with no empathy https://t.co/HXbDnVvOap",Pro OPP,pro opposition,farmers protests,"[{'text': 'sacrificed', 'score': 0.4615}, {'text': 'heartless', 'score': 0.2135}, {'text': 'border', 'score': 0.0842}]"
2837968,"Singhu Border Killing: 'Religious Issue' and 'Conspiracy to Derail Farmers' Protest', Says SKM 

@Arora24Kusum reports

https://t.co/zQOSqYzbDz via @thewire_in",Pro OPP,pro opposition,farmers protests,"[{'text': 'religious', 'score': 0.4656}, {'text': 'killing', 'score': 0.3789}, {'text': 'thewire_in', 'score': 0.0539}]"
2841537,"FACT ! #FarmersProtests
👇 https://t.co/r1MnppJrh5",Pro OPP,pro opposition,farmers protests,"[{'text': 'fact', 'score': 0.8974}]"
332196,"""PM Modi Desh Ke Zimedaar Insan Hain - We want to meet him. Why wont he meet us""- my report from the #FarmersProtests on @themojo_in. Look out all day and all week, for voices, images and ground reports https://t.co/VXO2lUzyqW",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4329}, {'text': 'protests', 'score': 0.3834}, {'text': 'themojo_in', 'score': 0.3358}]"
7904588,"Fake Farmers Protests, Wrestlers Fake Protests &amp; Involvement of Some Influential Jats in both to serve own interests...is already out in public.

BJP SEEMS TO HAVE DECIDED TO TAKE THEM HEAD-ON!

In a signal...Hearing that....BJP MAY DUMP ALLIANCE WITH JJP IN #Hariyana ! NO DANGER… https://t.co/VG5aszpXDK",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.304}, {'text': 'wrestlers', 'score': 0.2334}, {'text': 'farmers', 'score': 0.2075}]"
3485164,"UK strain was brought to India by Farmers protest supporters to came to India. Wherever Rakesh Tikait &amp; phoney farmers went, they spread the virus. https://t.co/D5KqoK34mc",Pro Ruling,pro ruling,farmers protests,"[{'text': 'india', 'score': 0.4232}, {'text': 'virus', 'score': 0.334}, {'text': 'supporters', 'score': 0.132}]"
2871557,The anti-farmers protests must come to an end now. Tikait represents everything wrong with India’s rural economy - &amp; he wants to perpetuate a feudal system that has kept the poor &amp; marginalised farmers deprived of the economic freedom we all enjoy.,Pro Ruling,pro ruling,farmers protests,"[{'text': 'farmers', 'score': 0.4786}, {'text': 'protests', 'score': 0.386}, {'text': 'perpetuate', 'score': 0.2258}]"
4208112,"Farmers were holding a meeting to discuss steps on #FarmersProtests.
Police got the information &amp; @RLDparty muzzafarnagar office got turned into a Police cantonment.

This is new Uttar Pradesh.
#FarmersProtest https://t.co/52PeO82Tnx",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4917}, {'text': 'protests', 'score': 0.3799}, {'text': 'muzzafarnagar', 'score': 0.3285}]"
330889,"Farmers protests are ‘politicised’ and ‘fake’ but all the abuse, trolling, slander, misinformation, fake news and lies by the BJP IT cell on the protests is all true, organic and non political. Ok then.",Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.5232}, {'text': 'farmers', 'score': 0.4162}, {'text': 'fake', 'score': 0.3125}]"
329898,"""Hum Duniya ko ann dete hain, aur hamare ko koi sunnane ke liye raazi nahin"" - ""We feed the world but dont have a voice"".. . In a village in  Punjab where they say, ""everyday, every village sends two tractors to Delhi"". The Punjab Reports coming to @themojo_in #FarmersProtests https://t.co/mubKoKHPpJ",Pro OPP,pro opposition,farmers protests,"[{'text': 'delhi', 'score': 0.5177}, {'text': 'tractors', 'score': 0.3231}, {'text': 'protests', 'score': 0.2655}]"
2050518,"For those, who say #FarmersProtests are only from Punjab and Haryana, this is Rajasthan! https://t.co/Z8v9q3vp0F",Pro OPP,pro opposition,farmers protests,"[{'text': 'haryana', 'score': 0.5489}, {'text': 'farmers', 'score': 0.4733}, {'text': 'protests', 'score': 0.402}]"
4401916,The Supreme Court is scheduled to hear a petition today asking for the farmers protests happening at Delhi’s borders to be permanently stopped.  Let’s hope the court does what Kejriwals govt should have done months ago: end this Covid super spreader event.,Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.4058}, {'text': 'court', 'score': 0.3177}, {'text': 'farmers', 'score': 0.2473}]"
2757695,Sources close to the company said that the immediate trigger was the extensive coverage of the #farmersprotests by the media outlet as it had garnered several million views. #Delhi #NewsClick #ED @ashlinpmathew https://t.co/ZJl4ag7KW6,Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.4649}, {'text': 'farmers', 'score': 0.3243}, {'text': 'ashlinpmathew', 'score': 0.2674}]"
5225580,"#Thread- Names of 350+ dead in #FarmersProtests 

1️⃣5️⃣2️⃣ Jagdev, 60

1️⃣5️⃣3️⃣ Sandip

1️⃣5️⃣4️⃣ Baldev

1️⃣5️⃣5️⃣ Balvinder, 31

1️⃣5️⃣6️⃣ Simranjit

1️⃣5️⃣7️⃣ Nirmal, 45

1️⃣5️⃣8️⃣ Bachan, 65

1️⃣5️⃣9️⃣ Gajjan

1️⃣6️⃣0️⃣ Prem

1️⃣6️⃣1️⃣ Gursher, 40

1️⃣6️⃣2️⃣ Ughar, 54

1️⃣6️⃣3️⃣ Narinder

14/N",Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.4679}, {'text': 'farmers', 'score': 0.4403}, {'text': 'thread', 'score': 0.3278}]"
2408862,"This is a Teaser/Promo of '124a', a Documentary Film based on the ongoing Farmers Protests in India. The voice in the background is the speech of Sir Charlie Chaplin (As Hynkel) from his historic movie The Great Dictator (1940). 
Link : https://t.co/QJPgvn3WeM https://t.co/Vgp7iWuAlw",Pro OPP,pro opposition,farmers protests,"[{'text': 'speech', 'score': 0.4388}, {'text': 'india', 'score': 0.3449}, {'text': '124a', 'score': 0.3257}]"
4219757,"""Anti India Propaganda"" says Government, Crickets &amp; Film starts after #Rihanna tweet on #FarmersProtests. Our show @themojostory with @TheJaggi @ambkcsingh @kavereeb  @govindethiraj @anuraag_saxena Mekhala Krishnamurthy and @HannahEP  https://t.co/d71PzMkspa",Pro OPP,pro opposition,farmers protests,"[{'text': 'india', 'score': 0.5738}, {'text': 'protests', 'score': 0.376}, {'text': 'starts', 'score': 0.3456}]"
2848390,Arrests of two journalists covering farmers protests is part of this plan..government’s toolkit to change the narrative appears to be running out of new ideas. https://t.co/4GGln5TsRV,Pro OPP,pro opposition,farmers protests,"[{'text': 'journalists', 'score': 0.5351}, {'text': 'arrests', 'score': 0.3989}, {'text': 'farmers', 'score': 0.2695}]"
2728870,"Every Day we Indians from Farmers Protests to Kumbh Mela.

Waqt hai Sudhar Jao!! https://t.co/4Cm2AaOI6w",Pro OPP,pro opposition,farmers protests,"[{'text': 'indians', 'score': 0.6029}, {'text': 'protests', 'score': 0.4124}, {'text': 'every', 'score': 0.2234}]"
4971304,"The #Lucknow police imposed restrictions under Section 144 of CrPC till November 8 to maintain law &amp; order and ensure adherence to #COVID rules in view of upcoming #festivals, various entrance exams and farmers' protests
https://t.co/4RWOcxgHp6",Pro Ruling,pro ruling,farmers protests,"[{'text': 'restrictions', 'score': 0.5875}, {'text': 'festivals', 'score': 0.3776}, {'text': 'lucknow', 'score': 0.2291}]"
2002760,"Menfolk are at #FarmersProtest sites, women are in the fields; this is why #FarmersProtest will not fail @PMOIndia ! https://t.co/rZgCwtfODJ",Pro OPP,pro opposition,farmers protests,"[{'text': 'protest', 'score': 0.5336}, {'text': 'farmers', 'score': 0.4813}, {'text': 'women', 'score': 0.2982}]"
1331767,"""BJP agenda won't work ,No outreach program nothing ,We want Total Rollback ""
A Yes or A No

Here I talk to @vasudha_ET
On #FarmersProtests 

https://t.co/BATYVFFC95",Pro OPP,pro opposition,farmers protests,"[{'text': 'agenda', 'score': 0.5197}, {'text': 'farmers', 'score': 0.4176}, {'text': 'rollback', 'score': 0.2593}]"
2114922,Farmers end 15-month protest! #FarmersProtests https://t.co/XuGlH54xTA,Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4994}, {'text': 'protests', 'score': 0.393}, {'text': 'month', 'score': 0.2432}]"
3498025,"Hmmm, so today #FarmersProtests have suddenly turned into #ClimateChange protests? But next November they will turn into #StubbleBurningSoBadBanFarmer protests again?",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.434}, {'text': 'farmer', 'score': 0.3623}, {'text': 'burning', 'score': 0.2548}]"
105006,"#Punjab has always taken on Tyrants, and taken them head on ! #FarmersProtests 
https://t.co/hqYhflvatZ",Pro OPP,pro opposition,farmers protests,"[{'text': 'tyrants', 'score': 0.4864}, {'text': 'farmers', 'score': 0.3633}, {'text': 'always', 'score': 0.2289}]"
3730247,"Farmers will &amp; cannot uproot their Morchas around Delhi at any cost; there is a lot of emotional investment at #FarmersProtests sites; what can b done, is that with Govt assistance, farmers sitting at Morchas, can get vaccinated, they can, &amp; will adhere to all #corona precautions https://t.co/TotMjr0dH5",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.447}, {'text': 'protests', 'score': 0.2429}, {'text': 'vaccinated', 'score': 0.1534}]"
3132770,Farmers or Armed Teπorists? You Decide #FarmersProtests https://t.co/mNMrB1QMGh,Pro Ruling,pro ruling,farmers protests,"[{'text': 'farmers', 'score': 0.5819}, {'text': 'protests', 'score': 0.4683}, {'text': 'armed', 'score': 0.3141}]"
2412275,"Hint : Amicable 
Government is finding the middle way ? .
#FarmersProtests https://t.co/XwAsZHVQgM",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5498}, {'text': 'government', 'score': 0.4248}, {'text': 'protests', 'score': 0.3818}]"
2806474,"I profile two farmers running langars at the Shahjahanpur protest site. 

They say this government is used to dealing with hungry protestors so they are ensuring everyone here is well-fed.

#FarmersProtests
https://t.co/Mwaei1uPTW
Do read via @PARInetwork",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4889}, {'text': 'protests', 'score': 0.4501}, {'text': 'government', 'score': 0.3013}]"
2754733,"A group of 141 lawyers has written to CJI Bobde, asking him to take cognisance of the Ministry of Home Affairs’ decision to suspend internet services in and around parts of Delhi-NCR during the ongoing farmers’ protests.

https://t.co/nsfXlvfxJv",Pro OPP,pro opposition,farmers protests,"[{'text': 'lawyers', 'score': 0.4858}, {'text': 'suspend', 'score': 0.1696}, {'text': 'internet', 'score': 0.1113}]"
2012041,"Journalist Mandeep Punia, arrested from #FarmersProtest site at Singhu Border, gets bail. https://t.co/VSnI7yjre3",Pro OPP,pro opposition,farmers protests,"[{'text': 'bail', 'score': 0.4426}, {'text': 'journalist', 'score': 0.1325}, {'text': 'farmers', 'score': 0.0899}]"
4208085,Dekh Dilliye ! #FarmersProtests https://t.co/HOk70Dzjpl,Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.6202}, {'text': 'farmers', 'score': 0.5935}, {'text': 'dilliye', 'score': 0.3723}]"
1304434,"🙏🙏 6 pm- My investigation #KisanKoDhokaVerified. A story which farmers have been dying to talk about but Godi media buried it.

Will share here. #FarmersProtests https://t.co/1uLUrwazDW",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5547}, {'text': 'buried', 'score': 0.3076}, {'text': 'media', 'score': 0.1489}]"
1235212,"No impact of #FarmersProtests on Rabi sowing.

Rabi sowing, crops that are sown in winter and harvested in the spring, has grown up by 4 percent annually to 507 lakh hectares till yesterday https://t.co/oydeJ0oUao",Pro Ruling,pro ruling,farmers protests,"[{'text': 'harvested', 'score': 0.4676}, {'text': 'sown', 'score': 0.3688}, {'text': 'protests', 'score': 0.2183}]"
2015111,Such are the ongoing #FarmersProtests ! https://t.co/GQBNdnn4fP,Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5963}, {'text': 'protests', 'score': 0.5649}, {'text': 'ongoing', 'score': 0.3152}]"
2138865,"Chakka jam: Protesters block roads, highways across India - See pics

#ChakkaJaam #FarmersProtests #ChakkaJaamAndolan 

https://t.co/gvYyUwoNSa",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.4964}, {'text': 'chakka', 'score': 0.4524}, {'text': 'highways', 'score': 0.4196}]"
2773175,"#Internet was suspended at #farmersprotest sites and all roads leading to #Singhuborder closed even as several Twitter accounts carrying updates on protests have been ‘withheld’, reportedly at MHA’s behest @rahulgul https://t.co/5xvq3h1V9h",Pro OPP,pro opposition,farmers protests,"[{'text': 'internet', 'score': 0.4888}, {'text': 'suspended', 'score': 0.33}, {'text': 'farmers', 'score': 0.1541}]"
558176,"Dhanna Singh (45) passed away due to an overhead collision of his tractor with the truck full of sandbags used by the Haryana Police to block roads.

At least two others have lost their lives during the farmers’ protest since November 26.

https://t.co/ylNZhJCnAO",Pro OPP,pro opposition,farmers protests,"[{'text': 'singh', 'score': 0.3058}, {'text': 'tractor', 'score': 0.2371}, {'text': 'sandbags', 'score': 0.1156}]"
2565317,"Did the #Kumbh cause the second wave of #COVID-19?

What about election rallies?

What role did the 'farmer protests' play?

All these answered conclusively through extensive data study and using simple to understand graphs &amp; charts.

YT: https://t.co/9cQtba12vo

#FarmersProtests https://t.co/0FtTXKM0lI",Pro Ruling,pro ruling,farmers protests,"[{'text': 'rallies', 'score': 0.473}, {'text': 'conclusively', 'score': 0.2371}, {'text': 'farmer', 'score': 0.205}]"
1020912,"Will be on Zee News at 6 pm. 

Farmers Protests reaches Supreme Court.",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.4669}, {'text': 'farmers', 'score': 0.3281}, {'text': 'court', 'score': 0.2706}]"
1516500,"They started as activists
They ended as memes

Punjab Farmers Protests 2020",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protests', 'score': 0.518}, {'text': 'farmers', 'score': 0.3435}, {'text': 'ended', 'score': 0.298}]"
7502005,"""Indian govt told Twitter to black out farmers protests&amp;tweets by journalists critical of the govt. Threatened to shut Twitter down in India&amp;raid the homes of Twitter employees, which they did. And India is supposed to be a democratic country!"": Jack Dorsey, former CEO of Twitter https://t.co/UDaBw92GBq",Pro OPP,pro opposition,farmers protests,"[{'text': 'tweets', 'score': 0.5846}, {'text': 'india', 'score': 0.4168}, {'text': 'shut', 'score': 0.2053}]"
2003078,"While the debate over #FarmersProtests get reduced to #Rihanna Vs #Bollywood it takes @CPR_India Mekhala Krishnamurthy to remind us why Agriculture is the ""most political issue there is and part of the moral economy"". Full show @themojostory : https://t.co/d71PzMkspa https://t.co/TIJHwtoy9P",Pro OPP,pro opposition,farmers protests,"[{'text': 'agriculture', 'score': 0.5805}, {'text': 'cpr_india', 'score': 0.3009}, {'text': 'protests', 'score': 0.2216}]"
3035028,".@RakeshTikaitBKU is safe at Ghazipur &amp; that the news of arrest was FAKE!!
Verified news/updates will be rolled out henceforth
@DCPEastDelhi 
#FarmersProtest #SaveFarming_SaveDemocracy https://t.co/IlTtglwISJ",Pro OPP,pro opposition,farmers protests,"[{'text': 'arrest', 'score': 0.4418}, {'text': 'farmers', 'score': 0.3582}, {'text': 'fake', 'score': 0.1703}]"
2528878,"Protest at Toronto.

#TractorMarchDelhi #FarmersProtests https://t.co/sflOgUE1zr",Pro OPP,pro opposition,farmers protests,"[{'text': 'protest', 'score': 0.55}, {'text': 'tractor', 'score': 0.4398}, {'text': 'delhi', 'score': 0.1967}]"
760417,"""PM Modi is an incompetent man running the system for a few crony capitalists""
#FarmersProtests

https://t.co/6ThtIvUB7v",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5501}, {'text': 'protests', 'score': 0.4041}, {'text': 'incompetent', 'score': 0.2341}]"
760970,"You decide 
#FarmersProtests vs #ModiKiPicnic https://t.co/w13AAUuWHa",Pro OPP,pro opposition,farmers protests,"[{'text': 'picnic', 'score': 0.5294}, {'text': 'decide', 'score': 0.3812}, {'text': 'protests', 'score': 0.3731}]"
3791815,"Shocking to hear @ILalpura claim this video is not conclusive proof about who gave the orders. As for @PreetiChoudhry some intellect in your discourse. Poor anchoring @IndiaToday to allow her political bias to prevail. Heed #FarmersProtest Sack #AyushSinha
https://t.co/3ERWwM2qui",Pro OPP,pro opposition,farmers protests,"[{'text': 'indiatoday', 'score': 0.4532}, {'text': 'orders', 'score': 0.3094}, {'text': 'conclusive', 'score': 0.2919}]"
4212548,"Khattar Sarkar suspended JBT Teacher Rajesh Dalal for singing Haryanvi Ragni in favour of #FarmersProtests 

Too Much Democracy ! https://t.co/cJuIIlMaYT",Pro OPP,pro opposition,farmers protests,"[{'text': 'teacher', 'score': 0.4098}, {'text': 'khattar', 'score': 0.4044}, {'text': 'protests', 'score': 0.167}]"
4410256,"The LRO had filed a complaint with IT department alleging that Diljit Dosanjh and Punjabi music label Speed Records had allegedly indulged in money laundering to fund farmers' protests
https://t.co/Uz7Ci4KqFi",Pro Ruling,pro ruling,farmers protests,"[{'text': 'complaint', 'score': 0.367}, {'text': 'speed', 'score': 0.1227}, {'text': 'farmers', 'score': 0.0837}]"
173830,"The above four incidents have happened in the last 6 days.

Punjab needs to be on high alert. Pakistan is using farmers' protests for its own Khalistan agenda against  India.",Pro Ruling,pro ruling,farmers protests,"[{'text': 'pakistan', 'score': 0.5321}, {'text': 'protests', 'score': 0.3965}, {'text': 'farmers', 'score': 0.3443}]"
2383143,"BJP treated Covid the way they treated all their problems-from Demonetisation to JNU protests to Shaheen Bagh to Farmer's Protests-with imperial disdain.Preferring to deal through propaganda rather than actual solutions.What a catastrophic miscalculation!
 #ModisCrimeAgainstIndia https://t.co/K9BaJ3k1Te",Pro OPP,pro opposition,farmers protests,"[{'text': 'india', 'score': 0.4794}, {'text': 'protests', 'score': 0.247}, {'text': 'miscalculation', 'score': 0.1948}]"
2845370,"“My father Major Singh died at Tikri Border. We own just over an acre, but corporatisation of #agri would sound the death-knell for small farmers like us. As a tribute to his sacrifice, both my grandmother &amp; I regularly participate in #FarmersProtest ,” says 21-year-old Amin Khan https://t.co/QXcsc7CqvX",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5458}, {'text': 'died', 'score': 0.4262}, {'text': 'protest', 'score': 0.2652}]"
2206517,"I am kinda amused. All those centrist journalists, anchors who gave the 'khalistani' narrative to the farmers protests are now advising the Indian govt to not raise the separatist bogey. I have more respect for the right wing than these opportunists masquerading as journalists",Pro OPP,pro opposition,farmers protests,"[{'text': 'journalists', 'score': 0.4503}, {'text': 'separatist', 'score': 0.3536}, {'text': 'farmers', 'score': 0.2474}]"
2671271,"This is REAL FACE of the Farmers Protest 
#SinghuBorder #JusticeForLakhbirSingh #SinghuBorderHorror #FarmersProtest https://t.co/JkrxkOi6jM",Pro Ruling,pro ruling,farmers protests,"[{'text': 'protest', 'score': 0.5175}, {'text': 'farmers', 'score': 0.4909}, {'text': 'real', 'score': 0.309}]"
1337536,"What if they can't be here physically ! My Sisters My Strength - The Daughters of Haryana Sent Blankets For their brothers &amp; Sisters at Tikri Border

Dear Shaktis,
We are Proud of you 🙇

#FarmersProtests https://t.co/ZWcbtzI5cB",Pro OPP,pro opposition,farmers protests,"[{'text': 'haryana', 'score': 0.392}, {'text': 'sisters', 'score': 0.375}, {'text': 'protests', 'score': 0.3219}]"
2370304,"#FarmersProtest | ""So far, 60 farmers have lost their lives during the protest. One farmer is dying every 16 hours. It is the responsibility of the government to answer"": Rakesh Tikait, Spokesperson, Bharatiya Kisan Union (ANI) https://t.co/RaY1e4qSAy",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.5445}, {'text': 'protest', 'score': 0.4947}, {'text': 'dying', 'score': 0.3578}]"
1965872,"Video of Mumbai Kisan rally falsely shared as farmers’ protest ‘hijacked’ by Muslims!!!

The viral video was from a rally of civil society groups which came together under banner of ‘Kisan Alliance Morcha’ in Mumbai to support #FarmersProtests!
@ArchitMeta https://t.co/2tzdGaSIeL",Pro OPP,pro opposition,farmers protests,"[{'text': 'rally', 'score': 0.467}, {'text': 'mumbai', 'score': 0.2674}, {'text': 'viral', 'score': 0.1538}]"
5950890,"'From Lakhimpur to Punjab, farmers’ protests did impact elections. Believe data not half-truths'

@_YogendraYadav writes 

#ThePrintOpinion 

https://t.co/YorzGa3DxG",Pro OPP,pro opposition,farmers protests,"[{'text': 'elections', 'score': 0.4792}, {'text': 'farmers', 'score': 0.3431}, {'text': 'impact', 'score': 0.2227}]"
3154448,From #ghazipurborder @muskanagpal ground report for @themojostory at Midnight as it  becomes the new epicenter for #FarmersProtests  https://t.co/DcjF99cOYR,Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.5001}, {'text': 'farmers', 'score': 0.4998}, {'text': 'midnight', 'score': 0.3489}]"
1966510,"In Dec, @PiyushGoyal claimed that farmers' protests at Singhu are being controlled by Maoists. 

Ergo, I filed an RTI with Home Ministry to confirm his statement.

MHA says the record for Maoists controlling the protests is ""NIL"". 

Detective Goyal has no shame in lying publicly. https://t.co/Wj0Z7ZB3aX",Pro OPP,pro opposition,farmers protests,"[{'text': 'maoists', 'score': 0.6525}, {'text': 'farmers', 'score': 0.3418}, {'text': 'record', 'score': 0.0152}]"
3183972,"Tear gas, lathi-charge by cops as protesting farmers break barricades at Delhi borders, begin #KisanTractorRally 
#26JanDelhiTractorParade
#FarmersProtests
https://t.co/A4mw2WrGYL",Pro OPP,pro opposition,farmers protests,"[{'text': 'tractor', 'score': 0.4136}, {'text': 'protests', 'score': 0.3572}, {'text': 'break', 'score': 0.2124}]"
3163733,"Who says #FarmersProtests are only limited to Punjab and Haryana ? They are happening in virtually every state, but pliable sections of the media shall not show you ! https://t.co/9FUlCCfJG0",Pro OPP,pro opposition,farmers protests,"[{'text': 'protests', 'score': 0.4572}, {'text': 'farmers', 'score': 0.4427}, {'text': 'haryana', 'score': 0.3455}]"
4972515,"#EXPOSED: #GretaThunberg shares document to help #FarmersProtest, says RSS-BJP are fascistic ruling parties.

#Repost #GretaThunbergExposed

https://t.co/irMSyNvmDa",Pro Ruling,pro ruling,farmers protests,"[{'text': 'fascistic', 'score': 0.4808}, {'text': 'rss', 'score': 0.2693}, {'text': 'farmers', 'score': 0.2052}]"
3278163,"The #FarmersProtests are a turning point for India’s democracy, writes @TIME https://t.co/JRNzh20SzA",Pro OPP,pro opposition,farmers protests,"[{'text': 'farmers', 'score': 0.4659}, {'text': 'protests', 'score': 0.3714}, {'text': 'turning', 'score': 0.3616}]"
