source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
8074859,"The new Parliament of India: an architectural marvel and an economic catalyst! It generated 23 lakh man-days of employment, empowering countless individuals. 

#MyParliamentMyPride
#NewParliamentBuilding
#NewParliament https://t.co/OoOAAmb3kG",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6325}, {'text': 'india', 'score': 0.4285}, {'text': 'employment', 'score': 0.1995}]"
16423,"#DoYouKnow about these facts related to the new Parliament Building? If not, take a look! #NewParliament4NewIndia https://t.co/PhE77tUzYo",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5764}, {'text': 'india', 'score': 0.4066}, {'text': 'new', 'score': 0.2943}]"
82776,Here’s how the New Parliament Building will be technologically advanced. #NewParliament4NewIndia https://t.co/uahUTOZSPu,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5564}, {'text': 'technologically', 'score': 0.3565}, {'text': 'india', 'score': 0.3223}]"
8311368,This is the one that will be installed in the New Parliament as announced by @AmitShah ji today https://t.co/2xM5HcJFoo,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4549}, {'text': 'installed', 'score': 0.4152}, {'text': 'new', 'score': 0.4098}]"
2286635,"Watch | Even as India is grappling with a devastating #coronavirus outbreak, 24/7 work continues on the new Parliament project

NDTV's Sunil Prabhu reports https://t.co/zlngT302tY",Pro OPP,pro opposition,new parliament,"[{'text': 'coronavirus', 'score': 0.4939}, {'text': 'continues', 'score': 0.4409}, {'text': 'india', 'score': 0.3941}]"
1569387,Indian Parliament is a magnificent manifestation of the country’s democratic ethos and the new building will stand out as an institution cementing India’s place as one of the biggest and renowned democracies in the world! #NewParliament4NewIndia https://t.co/jRzJCyFM2A,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6097}, {'text': 'india', 'score': 0.4312}, {'text': 'cementing', 'score': 0.0945}]"
7857625,"#OurPMOurParliament | Mamata Banerjee has no presence outside Bengal, she miserable failed in Goa: BJP National Spokesperson @Sanju_Verma_ tears into TMC Spokesperson @DrRijuDutta_TMC on The Debate over TMC boycotting inauguration of new Parliament building  
#NewParliament https://t.co/2MzfULC9TN",Pro Ruling,pro ruling,new parliament,"[{'text': 'bengal', 'score': 0.5236}, {'text': 'failed', 'score': 0.3539}, {'text': 'inauguration', 'score': 0.1887}]"
7625562,"The country is heading towards documenting the day of inauguration as the “Blackest Day” in the History of Indepent India, by not inviting the President of India to the Inauguration Ceremony.
 #NewParliamentBuilding https://t.co/YUH7I6PrXR",Pro OPP,pro opposition,new parliament,"[{'text': 'inauguration', 'score': 0.5849}, {'text': 'india', 'score': 0.4007}, {'text': 'blackest', 'score': 0.3273}]"
7891622,A scuffle broke out between the protesting wrestlers and the police at Jantar Mantar as they tried to march towards the new Parliament from their protest site at #JantarMantar. #WrestlersProtest #WFI https://t.co/wPt73FU7Bf,Pro OPP,pro opposition,new parliament,"[{'text': 'wrestlers', 'score': 0.5218}, {'text': 'protesting', 'score': 0.4839}, {'text': 'scuffle', 'score': 0.4116}]"
8282414,"I’m not a fan of displaying religiosity in public affairs of the kind we saw in the inauguration of the new Parliament building. 

Christian “democracies” like Britain begin every sitting of Parliament with Christian prayers. King Charles III’s #coronation was infused with… https://t.co/dUzxgYP1U5",Pro Ruling,pro ruling,new parliament,"[{'text': 'religiosity', 'score': 0.5141}, {'text': 'democracies', 'score': 0.3843}, {'text': 'new', 'score': 0.0828}]"
8095606,This is relatively closer than Manipur to the new Parliament building and the gold stick lodged inside. https://t.co/PqbYV7b7Q4,Pro OPP,pro opposition,new parliament,"[{'text': 'building', 'score': 0.4049}, {'text': 'closer', 'score': 0.3514}, {'text': 'gold', 'score': 0.349}]"
162177,"""Building a new parliament means nothing if humans sitting inside it do not believe in democracy,"" says S Irfan Habib, Historian 

#CentralVistaProject https://t.co/SRqb8SxG22",Pro OPP,pro opposition,new parliament,"[{'text': 'democracy', 'score': 0.5744}, {'text': 'sitting', 'score': 0.2104}, {'text': 'nothing', 'score': 0.2099}]"
8314427,#BreakingNews | Supreme Court Refuses To Entertain PIL Seeking Direction That New Parliament Building Be Inaugurated By President https://t.co/SkZjjR3v2K,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4471}, {'text': 'refuses', 'score': 0.2917}, {'text': 'direction', 'score': 0.0615}]"
7550077,"India’s symbol of a just, righteous &amp; an equitable rule enters our #NewParliament - the Holy #Sengol

#MyParliamentMyPride  #NewIndia https://t.co/7E3JqwVDhQ",Pro Ruling,pro ruling,new parliament,"[{'text': 'india', 'score': 0.5819}, {'text': 'righteous', 'score': 0.4166}, {'text': 'symbol', 'score': 0.4029}]"
8097328,"Inauguration ceremony of New Parliament of India (News Reel)

If u also get up late on Sunday n missed today's morning program happened at New Parliament then don't worry

U will get everything in this live news reel thread.

#MyParliamentMyPride

1/n https://t.co/W6kI8dRtym",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4828}, {'text': 'morning', 'score': 0.375}, {'text': 'reel', 'score': 0.0519}]"
1170084,"#DoYouKnow, the new Parliament Building will have offices that are designed to be secure and efficient, and are equipped with all the latest technology. #NewParliament4NewIndia https://t.co/TxwbQjcrzD",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5703}, {'text': 'india', 'score': 0.2112}, {'text': 'equipped', 'score': 0.1624}]"
307728,"Do you know?

The #NewParliamentBuilding will have a magnificent Central Constitutional Gallery, which will be accessible to the public.

#NewParliament #NewParliament4NewIndia https://t.co/7KmjcSRQz2",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5995}, {'text': 'gallery', 'score': 0.3518}, {'text': 'india', 'score': 0.2591}]"
2978202,"@MenOfManu It's a 15 year project .
Right now only New parliament building has been approved for 900 crore which will be completed in 3 years",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5411}, {'text': 'menofmanu', 'score': 0.3848}, {'text': '900', 'score': 0.2226}]"
1886771,The central vista and new parliament will be a mocking and pyrrhic memorial to all those who died due to Covid.,Pro OPP,pro opposition,new parliament,"[{'text': 'memorial', 'score': 0.4496}, {'text': 'parliament', 'score': 0.4336}, {'text': 'mocking', 'score': 0.2858}]"
3240773,"Govt to Parliament on Central Vista Expense

* Construction of New Parliament Building: Rs 971 crore. Rs 238 Cr incurred so far
* Redevelopment of Central Vista Avenue: Rs 608 Cr, Rs 63 Cr incurred so far
* Estimated costs to be incurred on these 2 projects in 2021-22: Rs 1289 Cr",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4636}, {'text': 'costs', 'score': 0.4467}, {'text': 'redevelopment', 'score': 0.3894}]"
660018,Glance through some fascinating facts you should know about the new Parliament Building. #NewParliament4NewIndia https://t.co/yKgSIo92My,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6192}, {'text': 'india', 'score': 0.3953}, {'text': 'new', 'score': 0.3368}]"
5337658,"Our #NewParliament for #NewIndia becomng a reality  🙏🏻 🇮🇳🇮🇳

@PMOIndia @ombirlakota 
#AmritMahotsav https://t.co/OJp86UnjpH",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5777}, {'text': 'india', 'score': 0.5389}, {'text': 'mahotsav', 'score': 0.3412}]"
1234780,"The total built-up area of the new Parliament Building, set into four floors &amp; costing 970 crore, is 64500 sq meters which is 17000 sq meters more compared to the present building. 
Will accommodate 888 LS Members &amp; 384 RS Members

Construction to be completed by October 2022 https://t.co/T2XJh1INMn",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.488}, {'text': 'meters', 'score': 0.3284}, {'text': '2022', 'score': 0.1669}]"
4592060,India commentary in western media is epic! Today I learned that building new parliament building to accommodate soon to be increased no. of parliamentarians is actually 'genocide of 200 mn Muslims'! This is even better than nuclear deal being anti-Muslim during Manmohan's govt.,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4727}, {'text': 'muslims', 'score': 0.4646}, {'text': 'india', 'score': 0.3372}]"
4121489,"LS Savings in 7 years: ₹802.67 Cr

Cost of new parliament building: ₹860 Cr

So we are getting new parliament in just ₹60 crore. 👍🏻 https://t.co/tu9vZls1NU",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5304}, {'text': 'cost', 'score': 0.3897}, {'text': 'new', 'score': 0.2643}]"
8024435,"While India inaugurates a new Parliament &amp; the nation waits for IPL finals, amongst the greatest sporting events on earth, Pakistan “fervently celebrates” nuclear tests carried out some 25 years ago.

What a public acknowledgment of lack of achievement.
 https://t.co/6gmqCISalL",Pro Ruling,pro ruling,new parliament,"[{'text': 'nuclear', 'score': 0.5112}, {'text': 'tests', 'score': 0.3347}, {'text': 'india', 'score': 0.2865}]"
7874946,Janeudhari shiv bhakt brahmin mocking rituals done during inauguration of the new Parliament House https://t.co/9XHMrGvVPc,Pro Ruling,pro ruling,new parliament,"[{'text': 'mocking', 'score': 0.53}, {'text': 'brahmin', 'score': 0.4565}, {'text': 'inauguration', 'score': 0.3362}]"
840442,Here’s Why We Don't Need a New Parliament Building https://t.co/709yJ1Y9M5 via @thewire_in,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4752}, {'text': 'thewire_in', 'score': 0.3272}, {'text': 'new', 'score': 0.2006}]"
7689338,"Indian democracy gets a new Parliament

Sengol placed next to the speaker's chair

New Parliament to present India's growing population

@sidhant reports

Track #LIVE updates here:
https://t.co/6QhPolQ7Zj

#NewParliamentBuilding #NewParliament https://t.co/vk1AWZOmoR",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5209}, {'text': 'india', 'score': 0.3007}, {'text': 'chair', 'score': 0.1725}]"
6464755,"#BJP constitutes its new Parliamentary Board and Central Election Committee. It includes B S Yediyurappa, Sarbananda Sonowal , Sudha Yadav , K Laxman and Iqbal Singh Lalpura. Nitin Gadkari is dropped in the new list. https://t.co/otav8rEbjx",Pro Ruling,pro ruling,new parliament,"[{'text': 'committee', 'score': 0.5389}, {'text': 'yadav', 'score': 0.2681}, {'text': 'dropped', 'score': 0.2515}]"
7577902,"The sacred Sengol signifies the expectation of fair governance. Crafted with historical significance, this artifact holds deep cultural value, embodying the ideals of justice and duty. It will be installed in the heart of India’s #NewParliamentBuilding
Details here: #CentralVista https://t.co/DzJhnNPG8k",Pro Ruling,pro ruling,new parliament,"[{'text': 'sacred', 'score': 0.5786}, {'text': 'india', 'score': 0.3308}, {'text': 'expectation', 'score': 0.1792}]"
8266269,"#NewParliamentBuilding | The #ShivSena (UBT) claimed the inauguration of the new Parliament building by ignoring President #DroupadiMurmu was not in accordance with tradition and protocol.
Live Updates: https://t.co/xobd4rSFxL",Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.5794}, {'text': 'new', 'score': 0.3055}, {'text': 'ignoring', 'score': 0.2785}]"
2185672,"No new government yet, but Germany's new Parliament 'Bundestag' sits for the first time today: 736 MPs, 34.7% women including 2 trans women, and 11.3% members from migrant backgrounds.",Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.5355}, {'text': 'germany', 'score': 0.3524}, {'text': 'women', 'score': 0.2155}]"
8105914,"#MyParliamentMyPride

Few glimpses of the #NewParliamentBuilding which symbolises the spirit of self-reliant India. https://t.co/xFJ2zgwDyW",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6104}, {'text': 'india', 'score': 0.352}, {'text': 'pride', 'score': 0.2865}]"
8002430,The background on how the transfer of power that happened in 1947 and the #SengolAtNewParliament - https://t.co/lMq9CFrdeB https://t.co/s9tVVBSyrV,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5922}, {'text': '1947', 'score': 0.4891}, {'text': 'transfer', 'score': 0.3122}]"
1425307,#NewParliament4NewIndia Matter of great pride that all Dharmic Rituals related to #CentralVista Bhoomi Pooje will be carried out by @sringerimath https://t.co/cZmzwAGAp9,Pro Ruling,pro ruling,new parliament,"[{'text': 'rituals', 'score': 0.5642}, {'text': 'india', 'score': 0.4723}, {'text': 'parliament', 'score': 0.3646}]"
8006103,No. Seriously. Why was the President of India not invited to inaugurate the new Parliament building??,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4217}, {'text': 'india', 'score': 0.3126}, {'text': 'invited', 'score': 0.1389}]"
5346122,"The National Emblem is made of bronze with a total weight of 9500 Kg and is 6.5 m in height. It has been cast at the top of the Central Foyer of New Parliament Building. A supporting structure of steel weighing around 6500 Kg has been constructed to support the Emblem.

2/n https://t.co/3A1DVY7Fgl",Pro Ruling,pro ruling,new parliament,"[{'text': 'bronze', 'score': 0.5314}, {'text': 'weight', 'score': 0.3404}, {'text': 'parliament', 'score': 0.3227}]"
802256,#JustIn | Tatas win the contract to build new #parliament building for ₹ 861.9 crore,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.3171}, {'text': 'contract', 'score': 0.1761}, {'text': 'justin', 'score': 0.112}]"
840728,"2/6. *Spend 20,000 Crores to rebuild iconic, heritage Delhi, with homes for PM, VP &amp; a new Parliament, even as millions of citizens languish in the heat without food, water or shelter.",Pro OPP,pro opposition,new parliament,"[{'text': 'rebuild', 'score': 0.5136}, {'text': 'citizens', 'score': 0.2802}, {'text': 'heat', 'score': 0.2192}]"
5714433,Name the new parliament building after Dr. Ambedkar- KCR. #centralvista #TelanganaSecretariat #KCR https://t.co/pKaYh0FpEy,Pro OPP,pro opposition,new parliament,"[{'text': 'building', 'score': 0.6112}, {'text': 'ambedkar', 'score': 0.2578}, {'text': 'dr', 'score': 0.0862}]"
8105410,This is how our New Parliament looks like. https://t.co/FWya72rDSj,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.7615}, {'text': 'new', 'score': 0.3623}, {'text': 'looks', 'score': 0.234}]"
7674819,"Former PM HD Dewegowda &amp; JDS will attend inauguration of New Parliament.

BSP Supremo Mayawati also criticised opposition’s decision to boycott ceremony.",Pro Ruling,pro ruling,new parliament,"[{'text': 'inauguration', 'score': 0.3991}, {'text': 'criticised', 'score': 0.158}, {'text': 'hd', 'score': 0.0169}]"
2107541,What does this Trudeau think? India just started construction of $130 Million a new Parliament Building. https://t.co/ak7Fi17Nhj,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4823}, {'text': 'india', 'score': 0.3651}, {'text': 'million', 'score': 0.2286}]"
7556510,"Amidst the political controversy regarding the new Parliament building being inaugurated by the Prime Minister, a Public Interest Litigation has been filed in the Supreme Court seeking a direction that the inauguration should be done by the President of India.

Read more:… https://t.co/0RPGTbHl4t https://t.co/76YuPd185X",Pro OPP,pro opposition,new parliament,"[{'text': 'inauguration', 'score': 0.4468}, {'text': 'litigation', 'score': 0.4014}, {'text': 'india', 'score': 0.3425}]"
6423869,Photo of the Day from roof of new Parliament. 🔥🔥 https://t.co/pB856DOFny,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6734}, {'text': 'roof', 'score': 0.5402}, {'text': 'photo', 'score': 0.409}]"
7774506,"#WATCH What is Foucault's pendulum in the new parliament building and how does it work?

Article 51A of the Indian constitution urges citizens to “develop the scientific temper, humanism and the spirit of inquiry and reform"". In the new Parliament building, Foucault's pendulum is… https://t.co/FeGV2PfbKV https://t.co/QPZd1WiVcf",Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.489}, {'text': 'pendulum', 'score': 0.4792}, {'text': 'foucault', 'score': 0.3416}]"
7663894,"The same set of people host @RahulGandhi everywhere, from Wayanad to New York.

Gives the reason why he and his party was opposed to following of Vedic rituals in the inauguration of the new parliament building. https://t.co/rwJKJHk2Ed",Pro Ruling,pro ruling,new parliament,"[{'text': 'rahulgandhi', 'score': 0.5369}, {'text': 'host', 'score': 0.2276}, {'text': 'inauguration', 'score': 0.183}]"
5596369,Telangana Legislative Assembly has recently passed a unanimous resolution requesting the Union Government to name the new Parliament building after Dr. BR Ambedkar. This will enhance the reputation of India in the comity of nations: CM,Pro OPP,pro opposition,new parliament,"[{'text': 'india', 'score': 0.4491}, {'text': 'legislative', 'score': 0.395}, {'text': 'name', 'score': 0.1612}]"
