source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
5886401,There are hundreds of videos on different social media platforms where young Muslim children are seen declaring their desire to kill 'kaafirs'. https://t.co/Tq4VODFhp6,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4396}, {'text': 'videos', 'score': 0.3468}, {'text': 'hundreds', 'score': 0.2601}]"
7980245,"Ram Navami procession in Delhi's Jahangirpuri angers Radio Mirchi RJ Sayema, other Muslim users https://t.co/Opj6YuMI61",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5744}, {'text': 'angers', 'score': 0.2855}, {'text': 'radio', 'score': 0.0834}]"
3649807,"One more Muslim became victim of custodial killing.

50 year old Ayub Khan was brutally tortured in police custody, he died in custody.

ASI Dharamveer has been taken into custody and charged with murder.

 https://t.co/iNVmC4XPEE",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5808}, {'text': 'died', 'score': 0.2904}, {'text': 'charged', 'score': 0.1871}]"
5484661,"Atleast stop comparing women with objects to justify or support hijab &amp; burqa.

AIMIM leader Waris Pathan compared women to mobile phone that needs a screen guard

Women are not mobiles, lollipops, ice-creams.

Stop insulting Muslim women for your propaganda. They're not objects.",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4342}, {'text': 'comparing', 'score': 0.2463}, {'text': 'lollipops', 'score': 0.1556}]"
5454593,"Whole world       No one will
had stirred up     Speak for this 
For this                child for he was  
Muslim child.      Born Hindu https://t.co/x1MxknMswD",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6421}, {'text': 'child', 'score': 0.3893}, {'text': 'stirred', 'score': 0.1653}]"
1462845,The Muslim man arrested while guarding a temple at night. Police allege he had a role in the violence. A #Mojo report by @SuriMukherjee  https://t.co/Kspy7EBt17,Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5318}, {'text': 'arrested', 'score': 0.4602}, {'text': 'night', 'score': 0.2177}]"
6328464,"@kavita_krishnan @rajkamaljha @IndianExpress Is rioter shown in picture some of your Muslim brother? I can’t see even skull cap. 

Or do you assume that rioter has to be “Muslim.” What a Islamophobe you are @Kavita_krishnan?",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6145}, {'text': 'rioter', 'score': 0.521}, {'text': 'kavita_krishnan', 'score': 0.4804}]"
5360245,"Trads : We are not RW

Left : No, you are RW

Terrorist : We are Muslim

Left : No you are not Muslim",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6022}, {'text': 'rw', 'score': 0.3696}, {'text': 'left', 'score': 0.3196}]"
5646111,"More than 20 calls for an anti-Muslim genocide by influential Hindutva leaders in the last 24 months. 

Boycott campaigns

Physical attacks on Muslim leaders

Online auction of women

Attack on food, clothes, religious places and culture

SPEAK UP!

#IndianMuslimGenocideAlert",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5601}, {'text': 'boycott', 'score': 0.394}, {'text': 'leaders', 'score': 0.1747}]"
6405098,"⚠️TRIGGER WARNING ⚠️

A teenage 🇵🇰 girl died &amp; buried, 2nd of Eid Muslim Men dug up her grave and gang raped the dead body. 

17 men were arrested, yes 17 Muslim men raped a dead body that was fully clothed &amp; buried 8ft in the ground.

You can't fix these animals.

#Islamophobia https://t.co/nIPD1jGRhM",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5973}, {'text': 'dead', 'score': 0.3976}, {'text': 'warning', 'score': 0.2711}]"
7063707,"Young Muslim children are being taught ‘how to kill Hindus’: How radicalisation, hate and bigotry is ruining another generation
 https://t.co/Tq4VODFhp6",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5525}, {'text': 'kill', 'score': 0.3538}, {'text': 'generation', 'score': 0.3027}]"
5651939,"#Opinion | ""Why should a Muslim not speak as a Muslim when they are persecuted or targeted because of their religion?"" writes @Mahmudabad. 

https://t.co/3Dx4MmH2Gu",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.7034}, {'text': 'should', 'score': 0.2241}, {'text': 'targeted', 'score': 0.1551}]"
5408918,Stop romanticising Muslim men hiding their religious identity and furthering the 'dara hua' narrative. It only increases distrust levels https://t.co/ipVkpC0ijL,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6127}, {'text': 'distrust', 'score': 0.4051}, {'text': 'furthering', 'score': 0.0888}]"
3486238,"A video from Chhattisgarh’s Kawardha district has surfaced online where allegedly a Muslim mob can be seen uprooting a saffron coloured flag and tearing it, leading to clashes and stone-pelting
https://t.co/cSjHkVWZJW",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5192}, {'text': 'saffron', 'score': 0.2981}, {'text': 'uprooting', 'score': 0.2233}]"
5723564,"Senior Advocate Devadatt Kamat today made his rejoinder arguments for Muslim girl students, who are before a Full Bench of the #KarnatakaHighCourt, challenging the action of a government PU college in denying their entry for wearing a #hijab
Read more: https://t.co/Pwu4Dc1dRD https://t.co/gTYlx4JPlJ",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5467}, {'text': 'arguments', 'score': 0.3724}, {'text': 'senior', 'score': 0.194}]"
3937632,"Muslim activists are still languishing in jail for more than one year, and we have done NOTHING to get them out.

Sharjeel, Khalid, Umar, Shifa, Gulfisha, Ishrat, Asif,Meeran, Tahir, Shahrukh and many more paying price for being Muslim.

We as a community failed them :( .",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5791}, {'text': 'jail', 'score': 0.3814}, {'text': 'failed', 'score': 0.1634}]"
2681311,"Why so much hate for Hasan Ali for  being a Shia Muslim ? 
We Stand with Hasan Ali 🤗
 #PAKVSAUS #Pakistan https://t.co/XarY6KldwV",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6012}, {'text': 'hate', 'score': 0.325}, {'text': 'stand', 'score': 0.1245}]"
7542147,"‘He may kill me but I will never become Muslim and marry a Muslim’: Tanveer poses as ‘Yash’ and traps Hindu model, blackmails to convert and marry him

https://t.co/mpgBtPqDPD",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6996}, {'text': 'tanveer', 'score': 0.3214}, {'text': 'blackmails', 'score': 0.255}]"
5792214,India’s New Year has started with public auction of Muslim women and journalists online! What has the country become!,Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4149}, {'text': 'auction', 'score': 0.3747}, {'text': 'journalists', 'score': 0.3551}]"
1292843,"Marry a Hindu woman by pretending to be a Hindu, when she confronts about finding out that u are a Muslim either convert her or murder her. We have heard so many stories. https://t.co/St3zA7E7ws",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5224}, {'text': 'marry', 'score': 0.4031}, {'text': 'pretending', 'score': 0.223}]"
1836247,My views shared with a TV channel about #SufiCouncil of India asking Muslim youth to keep away from #PFI etc. A welcome move. First acceptance the problem. Acceptance can lead to solution. https://t.co/ptE1xU6SMM,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4986}, {'text': 'india', 'score': 0.2938}, {'text': 'council', 'score': 0.2103}]"
7898343,"This is from Hanol, Dehradun, Uttarakhand.

Hindu priests delivered anti Muslim hate speech and gave call for genocide.

""Each and every Jihadi must be wiped out from this earth"" said an extremist monk.

They also call for economic boycott of non-Hindus.

https://t.co/CIX1DMy9yk",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.6169}, {'text': 'boycott', 'score': 0.3369}, {'text': 'speech', 'score': 0.2148}]"
5408129,I respect Islam to the same extent that a Muslim respects Hindutva.,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6319}, {'text': 'respect', 'score': 0.411}, {'text': 'hindutva', 'score': 0.3739}]"
199897,"Uttarakhand: Muslim mob comes out onto the streets in hotspot Balbhoonpoora to prevent authorities from quarantining an Imam

https://t.co/SLu9XJ028S",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.6325}, {'text': 'authorities', 'score': 0.3062}, {'text': 'hotspot', 'score': 0.2563}]"
1890362,"Muslim body milli gazette justified killings in Godhra in attempt to 
support of #MunawarFaruqi 
Read legal interpretation : https://t.co/onbh02qhs4
Watch video : https://t.co/9ocWHN6us9",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5515}, {'text': 'killings', 'score': 0.5099}, {'text': 'justified', 'score': 0.437}]"
2536409,"While the aarti was indeed interrupted, Muslims did not enter a temple. The Haji Malang has been historically referred to as dargah, where both the Hindu and Muslim communities have been offering prayers for decades.
#AltNewsFactCheck https://t.co/YlMutfazuF https://t.co/iKLbhXqPI4",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5818}, {'text': 'interrupted', 'score': 0.1647}, {'text': 'communities', 'score': 0.1085}]"
1023866,"In May this year, a Hindu woman had accused her Muslim husband of forcing her to convert to Islam. She was asked to eat beef to become a 'true Muslim'   https://t.co/5zKoBFSuFa",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5753}, {'text': 'beef', 'score': 0.3268}, {'text': 'may', 'score': 0.0318}]"
3239201,"Muslim IAS Officer In Uttar Pradesh Caught On Video Propagating Mass Conversion To Islam, Says State Strategic For The Goal. Police Begin Investigating After Compliant Is Filed https://t.co/hdFEkanPD2 via @swarajyamag",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4743}, {'text': 'officer', 'score': 0.3153}, {'text': 'propagating', 'score': 0.0871}]"
5314440,"Have you seen any of the supposedly ‘empowered’ women who are prime time star anchors on national television speaking against the attack on Muslim women ? 
History is documenting your criminal silence. 
Shame on all of you !",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4099}, {'text': 'women', 'score': 0.377}, {'text': 'television', 'score': 0.195}]"
7676465,Ramadan in Israel: Muslim murders Italian tourist and injures seven other people in vehicular jihad attack https://t.co/iVvEx4nzor https://t.co/pKk30Y9btU,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5508}, {'text': 'injures', 'score': 0.209}, {'text': 'vehicular', 'score': 0.1104}]"
7531722,"Dare you to deny Muslim grooming gangs after looking at this.

Sajwar Khan and his 4 accomplices abducted a 14-year-old Hindu girl in broad daylight in Hanumangarh, Rajasthan.

Time to crack down on these nefarious elements to protect our sisters and daughters. https://t.co/m5qnQvy6VE",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4915}, {'text': 'abducted', 'score': 0.3069}, {'text': 'grooming', 'score': 0.3055}]"
237839,"""BJP doesn't want @asadowaisi in politics, it doesn't want the beard and cap (in the public sphere)...if at all anyone needs Owaisi. it's the Indian Muslim"". 

Strong piece by @DilliDurAst  

https://t.co/R8zGOIU5SJ",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5098}, {'text': 'politics', 'score': 0.4265}, {'text': 'beard', 'score': 0.2731}]"
6427577,"Madhya Pradesh: After Muslim clerics object, Police cancel permission for Hanuman Jayanti procession in old city of Bhopal https://t.co/94PTC24HgQ",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4607}, {'text': 'cancel', 'score': 0.3036}, {'text': 'police', 'score': 0.2696}]"
6177852,"Is a Muslim now, irrespective of the high Constitutional office he has held, and his manifest patriotism, still suspect, merely because he or she is a Muslim? asks ⁦@PavanK_Varma⁩  https://t.co/FERzbIwYWr",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.6212}, {'text': 'constitutional', 'score': 0.2518}, {'text': 'suspect', 'score': 0.1637}]"
3540623,"My ground report from Agra where a Hindu woman who eloped with a Muslim man was found dead.
Family told me she faced harassment at in laws' who taunted her for coming ""empty-handed"", forced to cook meat, beat her for not following Islamic practices right
https://t.co/mHpRE4bQ12",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5457}, {'text': 'harassment', 'score': 0.348}, {'text': 'dead', 'score': 0.2344}]"
5898524,"""If u (Muslims) even raise ur eyes to look at a Hindu girl, ur women wil be used for making of Hindu babies, without any marriage contract or wedding rituals"" 
She's calling for capture of Muslim women &amp; to be used as sex slaves &amp; impregnate her thru rape
https://t.co/vNPaN6kYYn",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.6149}, {'text': 'slaves', 'score': 0.2336}, {'text': 'raise', 'score': 0.0921}]"
5571614,"Why don't Congress or united opposition nominate a Muslim PM candidate for LS 2024 election. Let people of India decide whether they want Muslim PM or Hindu PM. 
Whether they want PM based on religion or on development.
You can't spoon feed PM candidate  against ppl wishes https://t.co/cIWw0Wmfpj",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.4076}, {'text': 'candidate', 'score': 0.3543}, {'text': 'spoon', 'score': 0.031}]"
6368351,"So if he had turned out to be a Muslim, it would be okay to lynch him???? What kind of messaging is this from Home Minister of MP?!?
Utter breakdown of rule of law ! https://t.co/iRnBAo0PxE",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4692}, {'text': 'minister', 'score': 0.3571}, {'text': 'lynch', 'score': 0.2312}]"
7980670,Unfortunate that an entire ecosystem is at work to paint a High Court ordered eviction drive in Haldwani into an 'anti-muslim' agenda. What's worse is that this is being fanned by Cong &amp; S.P. Is this 'Bharat Jodo' @RahulGandhi and @yadavakhilesh? https://t.co/OE59stjQEV,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5462}, {'text': 'eviction', 'score': 0.3284}, {'text': 'worse', 'score': 0.3017}]"
1918718,"You will always find Shuklas and Pandeys advocating a Hindu girl’s choice to marry Muslim men. Ever seen a Khan or Khanum advocating a Muslim girl’s choice to marry Hindu men? Despite brutal murders of Ankit Saxena, Sanjay Kumar, Rahul Rajput and Ravi Kumar? https://t.co/VhlWeRC9O0",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5537}, {'text': 'marry', 'score': 0.3594}, {'text': 'pandeys', 'score': 0.1249}]"
6599470,Challenge: Show me one Muslim who says Ilyas Sharafuddin is his idol. I can show you several Hindus who are dedicated followers of people like Yati. https://t.co/hDoBUfDGld,Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5527}, {'text': 'ilyas', 'score': 0.3231}, {'text': 'followers', 'score': 0.3086}]"
274188,"Full context: @drshamamohd says ""Just because he is a Muslim doesnt mean you can say he is with PFI or he is a terrorist"" and @YayathiPuru adds ""if his name were not Siddqiue but was sanjay, the case may have  been very different. Muslims &amp; Dalits more targeted by prison system""",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.6063}, {'text': 'prison', 'score': 0.2338}, {'text': 'doesnt', 'score': 0.0241}]"
6377983,"Hitting out at @BJP4indla over Muslim traders being banned from trading at religious fairs @PriyankKharge “Can we say India won’t trade with Islamic nations?” Who runs @Wipro @Cipla_Global ++ all Muslim run businesses that contributed to nation building
https://t.co/cX2EoQuRyA",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5638}, {'text': 'traders', 'score': 0.2387}, {'text': 'banned', 'score': 0.2071}]"
6327358,"Looking for some tweets by Muslim influencers saying "" I am ashamed to be a Muslim"" today

Anyone?",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5506}, {'text': 'tweets', 'score': 0.4458}, {'text': 'ashamed', 'score': 0.359}]"
7317050,"Ideological fault-lines within the NDA in #Bihar have once again come to the fore with a section of the #BJP leaders raising objections to Urdu medium schools in Muslim dominated districts remaining shut on Fridays and holding classes.
https://t.co/VuWlYek6aP",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4092}, {'text': 'districts', 'score': 0.2231}, {'text': 'medium', 'score': 0.0938}]"
3936894,"Old photos of a minor beaten by his father in Yemen has been falsely shared as injures of the Muslim boy who was beaten for entering a temple to drink water. #AltNewsFactCheck | @ArchitMeta 

https://t.co/zgefiVvwdG",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4533}, {'text': 'injures', 'score': 0.3576}, {'text': 'old', 'score': 0.1431}]"
7090691,"Madhya Pradesh: Muslim mob pelts stones, assaults people in a wedding procession of Dalit groom, 5-year-old girl critical
https://t.co/PHQXUyny6q",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5269}, {'text': 'stones', 'score': 0.408}, {'text': 'assaults', 'score': 0.3432}]"
5916700,"Madhya Pradesh: Why an Indian state is demolishing Muslim homes?

""The message is: If you question or challenge us in any way, we will come for you..We will take your homes, your livelihoods, and take you down""

For #BharatJalaoParty this is a policy. 

https://t.co/y1uam3GVtr",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.5394}, {'text': 'pradesh', 'score': 0.5143}, {'text': 'demolishing', 'score': 0.4179}]"
1735325,Savage Muslim Nationalists Ep.2 - Shehzad Poonawala |Thug Life 2020  | by Say kshytiz - YouTube video 👇👇🤘🤘 https://t.co/gutEIau1L9,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5757}, {'text': 'thug', 'score': 0.493}, {'text': '2020', 'score': 0.279}]"
2220836,"Muslim wife tells police that her husband has brought an underage non-muslim girl and is living with her now...
 Sickening! https://t.co/XYKXWZyuEt",Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.5581}, {'text': 'wife', 'score': 0.3646}, {'text': 'underage', 'score': 0.1261}]"
490641,"The concerted sanghi attempt to target @zoo_bear has been happening for a while. 

And they always target his identity because sanghis can’t stand a Muslim man busting their lies.

These bogus charges are yet another attempt to intimidate him into silence.

#IStandWithZubair https://t.co/6FLOByldk4",Pro OPP,pro opposition,muslim,"[{'text': 'muslim', 'score': 0.4788}, {'text': 'zoo_bear', 'score': 0.3811}, {'text': 'charges', 'score': 0.1587}]"
7993201,India: Muslim who set train passengers on fire is ‘highly radicalized’ fan of jihad preacher Zakir Naik https://t.co/x1MrxHjhWd https://t.co/ECMc3PZ8zf,Pro Ruling,pro ruling,muslim,"[{'text': 'muslim', 'score': 0.537}, {'text': 'fire', 'score': 0.3215}, {'text': 'train', 'score': 0.2577}]"
