source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
4003282,"Big day for India 🇮🇳
Thankyou @narendramodi ji for making India safer &amp; healthier.
Proud of you 🙏🏻💐 
#AatmaNirbharBharat https://t.co/u6zJP7c6aW",ankitasood13,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'india', 'score': 0.5895}, {'text': 'healthier', 'score': 0.3486}, {'text': 'thankyou', 'score': 0.3452}]"
31697,"Another step in the direction of an #AatmaNirbharBharat and National Infrastructure Pipeline (NIP), Online Dashboard of NIP showcasing 6800+ projects is launched today, 10 August, 2020 by FM Smt. @nsitharaman.
@IIG_GoI. (1/3)

Read more ➡️ https://t.co/X07JSKPlJF https://t.co/LIvFJn7vPB",FinMinIndia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'nip', 'score': 0.5074}, {'text': 'infrastructure', 'score': 0.4776}, {'text': 'launched', 'score': 0.4258}]"
5348396,"Our vision is all villages &amp; their residents should have same access to e-services as urban areas

Contracts for laying optical fibres in all villages to be awarded under 'Bharat Net project' in 2022, 2023

Completion expected in 2025

#Budget2022 
#AatmaNirbharBharatKaBudget",PIB_India,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'villages', 'score': 0.382}, {'text': 'optical', 'score': 0.3379}, {'text': '2022', 'score': 0.3242}]"
134486,"From the beginning of PM Kisan Scheme 9.91 crore farmers have benefitted by Rs. 75,000 crore.
#AatmaNirbharKrishi 
@PMOIndia @narendramodi @nstomar @KailashBaytu @PRupala @mygovindia @PIB_India",AgriGoI,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'farmers', 'score': 0.5762}, {'text': 'benefitted', 'score': 0.4267}, {'text': 'pib_india', 'score': 0.3207}]"
5599298,"#NewIndia on it's way to becoming a Global Manufacturing Powerhouse!

Towards achieving the dreams of #AatmaNirbharBharat https://t.co/X8dZQJOa1I",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'india', 'score': 0.5708}, {'text': 'manufacturing', 'score': 0.5179}, {'text': 'dreams', 'score': 0.153}]"
5833536,"India's space mission biggest recognition of Aatmanirbhar Bharat: PM Modi

Read @ANI Story | https://t.co/SHazXj9swq
#PMModi #AatmaNirbharBharat #India https://t.co/V7jwIp24iF",ani_digital,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'india', 'score': 0.5572}, {'text': 'mission', 'score': 0.4174}, {'text': 'biggest', 'score': 0.3481}]"
5352606,"400 new generation Vande Bharat trains with better energy efficiency &amp; passenger riding experience will be manufactured during the next 3 years. 100 PM Gati Shakti Cargo terminals to be developed during next 3 years FM @nsitharaman 

#Budget2022
#AatmaNirbharBharatKaBudget https://t.co/teGa4KduZf",PIB_India,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'trains', 'score': 0.4389}, {'text': '2022', 'score': 0.3281}, {'text': 'aatmanirbharbharatka', 'score': 0.3049}]"
5089159,The budget by @nsitharaman till now ticks all the right boxes in the quest to achieve the 5 TN USd economy by @narendramodi #AatmanirbharBharatKaBudget,centerofright,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'budget', 'score': 0.63}, {'text': 'narendramodi', 'score': 0.4238}, {'text': 'ticks', 'score': 0.1799}]"
2858778,Union Budget 2021-2022 was tabled today by FM @nsitharaman in the Parliament. Take a look at some of its key highlights. #AatmaNirbharBharatKaBudget #Budget2021 https://t.co/5ikgHbVsDo,mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'budget', 'score': 0.6067}, {'text': 'union', 'score': 0.3559}, {'text': 'aatmanirbharbharatka', 'score': 0.3128}]"
364961,"Finance Minister Smt. @nsitharaman announced today Rs 40,000 crore increase in allocation for MGNREGS to provide employment boost as a part of the 5th tranche of measures.

#AatmaNirbharApnaBharat https://t.co/QP4c3nhBR5",FinMinIndia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'increase', 'score': 0.4955}, {'text': '40', 'score': 0.202}, {'text': 'aatmanirbharapnabharat', 'score': 0.1487}]"
2137844,"Only 3 times has Budget followed a contraction in the economy. This time, unlike before, the situation is due to a global pandemic. Budget 2021 provides every opportunity for economy to capture pace and grow sustainably: FM @nsitharaman 
#Budget2021
#AatmanirbharBharatKaBudget",DDIndialive,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'budget', 'score': 0.549}, {'text': 'pandemic', 'score': 0.3004}, {'text': 'aatmanirbharbharatka', 'score': 0.15}]"
1649829,Focus towards delivering Maximum Governance. #1YearofModi2 #AatmanirbharBharat https://t.co/D5UL7YGQLx https://t.co/EFoqWWpuoL,mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'governance', 'score': 0.6837}, {'text': 'bharat', 'score': 0.4542}, {'text': '1yearofmodi2', 'score': 0.3344}]"
1161771,PM @narendramodi announces a special economic package with a new resolution - #AatmanirbharBharat campaign. #IndiaFightsCorona,mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'india', 'score': 0.4544}, {'text': 'package', 'score': 0.3518}, {'text': 'campaign', 'score': 0.1984}]"
1067265,The legal system that had confined the farmers to the restrictions has now been reformed. Now farmers can voluntarily sell their produce anywhere in the country at a better price. The MSP system will continue as before. #MSPHaiAurRahega #AatmaNirbharKrishi #FarmersFirst @AgriGoI https://t.co/eZixApyzPG,mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'farmers', 'score': 0.4789}, {'text': 'restrictions', 'score': 0.2669}, {'text': 'msphaiaurrahega', 'score': 0.1985}]"
5345735,@narendramodi MSMEs was one of the foremost sectors that benefited from #AatmaNirbharBharat package that has shown great results: PM @narendramodi,DDNewslive,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'msmes', 'score': 0.5535}, {'text': 'benefited', 'score': 0.3722}, {'text': 'narendramodi', 'score': 0.2401}]"
605172,"#MythBusters: Agricultural Reforms 2020
The new law does not dilute the APMC Act but allows trade outside the APMC premises. This will not only provide access to bigger markets &amp; higher prices but will also be able to cash in more profits. 
#AatmaNirbharKrishi #MSPHaiAurRahega https://t.co/PgZbmMPIqj",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'reforms', 'score': 0.4243}, {'text': 'prices', 'score': 0.1777}, {'text': 'msphaiaurrahega', 'score': 0.0778}]"
5089276,FDI in Insurance increased from 49% to 74% #AatmanirbharBharatKaBudget,centerofright,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'insurance', 'score': 0.5658}, {'text': 'increased', 'score': 0.3949}, {'text': 'aatmanirbharbharatka', 'score': 0.1627}]"
1349515,"#AatmaNirbharBharatAbhiyan means embracing Locally produced goods.
It can be a foreign Company producing goods in India by employing local ppl and paying local tax with atleast 50% localisation.
Eg:
Samsung Phone produced in Noida
Jockey produced by Page Industries in Tirupur",rishibagree,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'bharat', 'score': 0.5007}, {'text': 'samsung', 'score': 0.3033}, {'text': 'tax', 'score': 0.2389}]"
5344433,"As a part of the #AatmaNirbharBharat campaign, 2,000 km of the network will be brought under Kavach, the indigenous world-class technology. #AatmaNirbharBharatKaBudget https://t.co/9XyOJ5gUXV",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'aatmanirbharbharatka', 'score': 0.4942}, {'text': 'network', 'score': 0.4479}, {'text': 'budget', 'score': 0.1943}]"
5865193,"PM @narendramodi shares his remarks on the Union Budget 2022-23 presented in the #Parliament

#AatmanirbharBharatKaBudget #Budget2022 https://t.co/IN5ohBU8EU",PIB_India,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'budget', 'score': 0.6133}, {'text': 'aatmanirbharbharatka', 'score': 0.3512}, {'text': 'union', 'score': 0.3236}]"
88147,"""A vibrant toys sector will further our dream of an Aatmanirbhar Bharat."" 

- PM Shri @narendramodi .

#AatmaNirbharBharat https://t.co/EXLNArSL8a",mannkibaat,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'aatmanirbhar', 'score': 0.6096}, {'text': 'toys', 'score': 0.465}, {'text': 'sector', 'score': 0.3222}]"
3346109,"This budget has categorically made announcements to ease &amp; make lives of women better. Several systematic changes have been made, which is set to help growth and job creation in the country: PM @narendramodi #AatmanirbharBharatKaBudget",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'budget', 'score': 0.5461}, {'text': 'aatmanirbharbharatka', 'score': 0.3254}, {'text': 'categorically', 'score': 0.216}]"
5325149,Sprouting the seeds of change. 🌱 Schemes like #PMKisan are giving new lease of life to crores of farmers across the country. #AatmaNirbharKrishi https://t.co/tb9pmtzF5w,mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'farmers', 'score': 0.5477}, {'text': 'change', 'score': 0.4223}, {'text': 'lease', 'score': 0.3173}]"
1098594,"New Fashion for New India, Khadi single day sales touches new heights. #AatmaNirbharBharat https://t.co/NeIfnHLJkJ",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'fashion', 'score': 0.5457}, {'text': 'india', 'score': 0.3959}, {'text': 'heights', 'score': 0.3112}]"
1501401,Major technological initiatives by GoI to take Dairy Sector in India to new levels! The e-Gopala App launched by Hon'ble PM @narendramodi is a comprehensive breed improvement marketplace and information portal for direct use of farmers. #AatmaNirbharBihar https://t.co/C2R70NT1xF,GoI_MeitY,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'dairy', 'score': 0.4526}, {'text': 'gopala', 'score': 0.4116}, {'text': 'technological', 'score': 0.2809}]"
1803557,"3️⃣

Special insolvency framework for MSMEs to be brought in

Minimum threshold for initiating solvency proceedings being raised from ₹ 1 lakh to ₹ 1 crore, a major step, will help insulate MSMEs, will bring in ordinance for this

- FM #NirmalaSitharaman #AatmaNirbharApnaBharat https://t.co/XwtFHWeu3h",PIBMumbai,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'insolvency', 'score': 0.4923}, {'text': 'msmes', 'score': 0.4744}, {'text': 'nirmala', 'score': 0.1124}]"
5477154,"Jai Hind! 🇮🇳
IAF’s Chinook helicopter makes a record of flying non-stop from Chandigarh to Assam covering 1910 km. #AatmaNirbharBharat https://t.co/MQKhWtflTH",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'helicopter', 'score': 0.6494}, {'text': 'chandigarh', 'score': 0.4415}, {'text': 'record', 'score': 0.2097}]"
286551,"#1YearAchievementofMeity | Performance Monitoring Smart Board act as single window access for Centre, State or District specific projects implemented by @GoI_MeitY.

#DigitalIndia #1YearofModi #AatmaNirbharBharat https://t.co/YIMiK5F1QR",GoI_MeitY,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'smart', 'score': 0.46}, {'text': 'india', 'score': 0.4353}, {'text': 'window', 'score': 0.2262}]"
2648034,"#TeamIndia beats #Australia in final Test at #Brisbane, wins series 2-1, retains #BorderGavaskarTrophy 
Congratulations #AatmaNirbharBharat !",mygovindia,Pro Ruling,pro ruling,aatmanirbhar,"[{'text': 'india', 'score': 0.4679}, {'text': 'wins', 'score': 0.333}, {'text': 'border', 'score': 0.1518}]"
