source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
4892427,"This genocidal maniac called for a genocide. 

Pic-1 He is asking whether slaughtering would be better or chasing them away. 

Pic2 is a testimony that they were talking about Bengalis during the CAA protest.

His account was suspended, he came up with 2nd account -  SHAMELESS! https://t.co/5eipAEfcZY https://t.co/nTxvoEIXYN",AmanWadud,Pro OPP,pro opposition,caa,"[{'text': 'genocide', 'score': 0.5465}, {'text': 'pic2', 'score': 0.4164}, {'text': 'chasing', 'score': 0.1438}]"
461044,Woke censorship in full swing in #America as classics are forbidden in school classrooms. The era of 'Cancel Culture' has truly arrived. One can only hope 'To Kill A Mockingbird' will survive this mockery of democracy. 1n https://t.co/CUDnEwpJzI,KanchanGupta,Pro Ruling,pro ruling,caa,"[{'text': 'censorship', 'score': 0.5115}, {'text': 'mockingbird', 'score': 0.4767}, {'text': 'swing', 'score': 0.1536}]"
1334353,Ant-CAA Protests In UP : Plea In SC To Quash Notices To Recover Public Loss From Protestors [Read Petition] https://t.co/BPNs05Ejoq,LiveLawIndia,Pro OPP,pro opposition,caa,"[{'text': 'protestors', 'score': 0.6128}, {'text': 'ant', 'score': 0.3721}, {'text': 'recover', 'score': 0.3193}]"
979228,"""Post partition Mahatma Gandhi had said that Hindus, Sikhs in Pakistan who want to come to India should be allowed to do so. It was our responsibility to honour this wish of our nation-builders"": President Kovind.

#CitizenshipAct #CAA #BudgetSession https://t.co/DyPTKYEgPD",ndtv,Pro OPP,pro opposition,caa,"[{'text': 'hindus', 'score': 0.6169}, {'text': 'citizenship', 'score': 0.3579}, {'text': 'budget', 'score': 0.133}]"
772098,@VishalDadlani How do you lie so blatantly? Anti-CAA protests have been violent from the beginning itself. The protesters themselves are open about it,swati_gs,Pro Ruling,pro ruling,caa,"[{'text': 'protesters', 'score': 0.573}, {'text': 'lie', 'score': 0.3578}, {'text': 'itself', 'score': 0.0395}]"
1259831,"Ye sare bandook wale election se ek week pehle hi kyu nikal rahe hain?
Anti-CAA protests toh 2 mahine se chal rahe hain. Pehle wala ladka airguun leke aya tha, aaj wale ne hawa me goli chalai. Ek ne chilla ke apna naam RamBhakt bataya aur dusre ne bola ""bas Hinduon ki chalegi"".",ThePlacardGuy,Pro Ruling,pro ruling,caa,"[{'text': 'protests', 'score': 0.501}, {'text': 'hinduon', 'score': 0.4741}, {'text': 'week', 'score': 0.1724}]"
2972967,One of the best appointments by PM @narendramodi Government. Congratulations @c_aashish Bhai 💐💐🎂🎂 https://t.co/u2Ud7Map83,dhaval241086,Pro Ruling,pro ruling,caa,"[{'text': 'appointments', 'score': 0.5711}, {'text': 'narendramodi', 'score': 0.5326}, {'text': 'government', 'score': 0.4698}]"
926979,"#LahoreConspiracy | The entire world is discussing the CAA, NRC and NPR and calling it discriminatory. Even the UN has called it divisive: Waris Pathan- National Spokesperson, AIMIM &amp;Advocate
https://t.co/RZHKU3wOei https://t.co/LJM2jAXRQ0",republic,Pro Ruling,pro ruling,caa,"[{'text': 'divisive', 'score': 0.4498}, {'text': 'advocate', 'score': 0.2972}, {'text': 'calling', 'score': 0.1121}]"
819759,"Kamal Nath : We won’t let BJP implement CAA NRC in MP 

Jyotiraditya Scindia : Hold my papers mama ji",desimojito,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.4106}, {'text': 'jyotiraditya', 'score': 0.2187}, {'text': 'hold', 'score': 0.2159}]"
6347290,"Besharam Rang wali stood in solidarity with anti-CAA Lal Salaam gang in JNU. Now coming up with #Pathaan, when all of Hindus and Sikhs have come from Afghanistan (land of Pathans) to India as refugees 

This is how Urduwood mocks the gullible majority of India https://t.co/ygS52DrVMt",GemsOfBollywood,Pro Ruling,pro ruling,caa,"[{'text': 'hindus', 'score': 0.6074}, {'text': 'afghanistan', 'score': 0.3694}, {'text': 'pathans', 'score': 0.2417}]"
192313,"If this is what is taught in UK Islamic schools, imagine what the Mullahs teach Muslim kids in Indian madrasahs and Islamic schools across India. 
 https://t.co/hJv3Ai2EeB #CAA_NRC #Soleimani  #Hindutva #HateSpeech #NanakanaSahib",TarekFatah,Pro Ruling,pro ruling,caa,"[{'text': 'muslim', 'score': 0.6075}, {'text': 'schools', 'score': 0.3439}, {'text': 'india', 'score': 0.3255}]"
5865766,"New York: EAM Jaishankar backs membership of countries from Latin America, Africa, Asia, and the Small Island Developing States at Security Council. https://t.co/h9MqwtRtrQ",sidhant,Pro Ruling,pro ruling,caa,"[{'text': 'countries', 'score': 0.3995}, {'text': 'backs', 'score': 0.2817}, {'text': 'security', 'score': 0.2645}]"
1101135,"People had to pay the highest Tax under Akbar.

Akbar shipped tremendous wealth to Mecca &amp; Medina. Our GDP share shrunk for the first time below China drastically under Akbar.

Library of Sanskrit Texts? Any idea of how many MS remains untranslated &amp; how many lost in Nalanda? https://t.co/s8BytxItcm",Aabhas24,Pro Ruling,pro ruling,caa,"[{'text': 'wealth', 'score': 0.3256}, {'text': 'untranslated', 'score': 0.1151}, {'text': 'gdp', 'score': 0.0991}]"
1736275,"all this while 'farmers' protest going on.. no coincidence.. 

also remember, anti-caa protests ended with anti-h!ndu delhi r!ots.. https://t.co/7gma47TdaJ",coolfunnytshirt,Pro Ruling,pro ruling,caa,"[{'text': 'protests', 'score': 0.4305}, {'text': 'farmers', 'score': 0.379}, {'text': 'ended', 'score': 0.3172}]"
2265481,Cut the clutter. It underlines why CAA must have no cut-off date and why every protester and biryanikhor at Shaheen Bagh has blood on their hands and hate in hearts. https://t.co/WTolRy1U52,rahulroushan,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.4478}, {'text': 'protester', 'score': 0.3969}, {'text': 'bagh', 'score': 0.331}]"
1969008,"#DesiTooLkit. Today, karyakartas were asked to tweet in hindi and english with links of RW Propaganda websites.  
Do check then hashtag 
#/भूलेंगे_नहीं and #/AntiHinduCaaRiots for more such tweets. https://t.co/UX8DtEYxPW",zoo_bear,Pro OPP,pro opposition,caa,"[{'text': 'tweet', 'score': 0.5436}, {'text': 'hindi', 'score': 0.4751}, {'text': 'toolkit', 'score': 0.2206}]"
699645,"PMO’s failures in execution since 2014! Demonitisation, GST, Kashmir article 370 and 35A, NRC/CAA &amp; now #COVID19 lockdown Execution!
#2020

https://t.co/QNyvbPao63",mfaisalpatel,Pro OPP,pro opposition,caa,"[{'text': 'pmo', 'score': 0.4682}, {'text': 'lockdown', 'score': 0.3916}, {'text': 'demonitisation', 'score': 0.3786}]"
98034,"Aap Chronology Samajhiye

👉First they will ban Porn websites

👉Next, their IT Cell workers will spread a phone number for free “hot girl chat”

👉And then, they will claim that all missed calls on that number is support for CAA-NRC",dhruv_rathee,Pro OPP,pro opposition,caa,"[{'text': 'porn', 'score': 0.3951}, {'text': 'missed', 'score': 0.2703}, {'text': 'phone', 'score': 0.2565}]"
1056439,"What are these #FarmerProtests for, again?

Who is in charge of this movt?

What are Khal!stani separatists, PFI doing here?

Is Ghoongru Seth again playing mischievous games like in anti-CAA stir?

Why same “actors” seen in both places ?

Who’s serving same Kudrati Biryani? https://t.co/1c6M1y9DRG",pallavict,Pro Ruling,pro ruling,caa,"[{'text': 'ghoongru', 'score': 0.4829}, {'text': 'farmer', 'score': 0.3878}, {'text': 'separatists', 'score': 0.3417}]"
1619311,"Kid: ""Vo hume bhaga rahe hai, hum bhaagenge nahi. Modi ko jaan se khatam kar denge. Naam aise hi badnaam nai hua hai!""

""Kisne bola bhaga rahe hai?""

Kid: ""@aajtak me samachar me dekha!""

Kids are made to skip school in the name of #CAA_NRC_Protests

#SaveAajTak #JamiaProtest https://t.co/pPEKxW0y26",knowthenation,Pro Ruling,pro ruling,caa,"[{'text': 'kid', 'score': 0.5111}, {'text': 'khatam', 'score': 0.3963}, {'text': 'protests', 'score': 0.3278}]"
984466,The powerful Bombay High Court Order. On why anti-CAA protests aren’t by traitors. Need to protect rights. (1/2) https://t.co/Zy4mNuVVPH,seemay,Pro OPP,pro opposition,caa,"[{'text': 'protests', 'score': 0.4858}, {'text': 'caa', 'score': 0.4825}, {'text': 'protect', 'score': 0.3603}]"
3813963,"@ShashiTharoor The much-vaunted New India of  Modi’s imaginings is imposing itself upon a diverse, pluralist&amp;fractious society, which for now appears largely to have acquiesced in his rule. But the widespread protests against the CAA_NRC,Farm Bills which show our democracy fighting for its life https://t.co/QsNWZbubeD",INCTharoorian,Pro OPP,pro opposition,caa,"[{'text': 'india', 'score': 0.5035}, {'text': 'protests', 'score': 0.322}, {'text': 'caa_nrc', 'score': 0.2483}]"
670651,"""It is important to debunk the falsehoods spread by the opposition on CAA &amp; NRC. CAA &amp; NRC are two separate things. NRC has not even been put into effect or drafted for that matter!"" says Bollywood director @Anilsharma_dir

#ArtistsSupportCAA #IndiaSupportsCAA https://t.co/nq3rwHrUDr",knowthenation,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.4246}, {'text': 'falsehoods', 'score': 0.3846}, {'text': 'india', 'score': 0.2934}]"
3531364,"Abbas Khan worked at Cochin Shipyard Limited using fake identity documents, and his fake identity documents have the address of Assam on it.
#Asaam #Kerala #Cochin #CAA #NRC
https://t.co/kAxnTd7d7k",eOrganiser,Pro Ruling,pro ruling,caa,"[{'text': 'cochin', 'score': 0.4771}, {'text': 'identity', 'score': 0.4287}, {'text': 'shipyard', 'score': 0.0955}]"
856081,"Liberals busy with #CAA protests
Farmers blocking national highway over #FarmBill
Intellectuals writing shit about our #Economic crash
Now Doctors join these anti-nationals over #Mixopathy
This is what happens when you allow #TooMuchDemocracy 😡
//
#BhaktBanerjee https://t.co/zVs04zSDHN https://t.co/sS3S9lrTwG",TheDeshBhakt,Pro OPP,pro opposition,caa,"[{'text': 'liberals', 'score': 0.6135}, {'text': 'farmers', 'score': 0.4388}, {'text': 'caa', 'score': 0.2414}]"
1329974,"@scribe_prashant Mistakes are @BJP4India gig
• Demonetisation 
• GST Implementation 
• CAA NRC NPR
• Farm Bills
• Decimated Economy
• Lynchings
• Goli Maaron 
• Love Jihad
• Haren Pandya
• Godhra
• Taali Bhajao
• 4 Hours Lockdown
• Namaste Trump delay
• Accusing Tablighi Jamaat
+++",nandtara,Pro OPP,pro opposition,caa,"[{'text': 'mistakes', 'score': 0.542}, {'text': 'trump', 'score': 0.3392}, {'text': 'pandya', 'score': 0.1751}]"
2101692,"India defeats China for ReCAAP elections with Quad on its side.

21 ReCAAP member nations:

India: 14 votes
China: 4 votes
Philippines: 3 votes

ReCAAP is first regional govt-to-govt agreement to promote &amp; enhance cooperation against piracy &amp; armed robbery against ships in Asia.",AskAnshul,Pro Ruling,pro ruling,caa,"[{'text': 'china', 'score': 0.4534}, {'text': 'elections', 'score': 0.37}, {'text': 'quad', 'score': 0.1117}]"
942939,"Commitment Level: A+

A 14-year old needed blood group A+ to undergo an open heart surgery.

When friends or family could not make it to the hospital due to #CycloneNisarga, PC Aakash Gaikwad donated blood.

@MumbaiPolice wishes the young girl a healthy life ahead!

#MumbaiFirst https://t.co/nxiQLHQIoR",CPMumbaiPolice,Pro OPP,pro opposition,caa,"[{'text': 'heart', 'score': 0.4527}, {'text': 'young', 'score': 0.3262}, {'text': 'mumbaipolice', 'score': 0.2356}]"
1638000,On the last day of the darkest year for #India ‘a democracy a BIG shout out to the STUDENTS OF INDIA &amp; civil society members who are leading peaceful protests against unethical laws &amp; schemes like CAA- NRC-NPR! U have returned this country her conscience #IndiaDoesNotSupportCAA https://t.co/3NqQmbVycj,ReallySwara,Pro OPP,pro opposition,caa,"[{'text': 'india', 'score': 0.4877}, {'text': 'protests', 'score': 0.386}, {'text': 'darkest', 'score': 0.2835}]"
670603,"A Moulana reveals the deadly plan of anti-CAA rioters!

You will be frightened after listening to their cunning conspiracy which will effect every Indian! https://t.co/XfS0cWt8k4",mvmeet,Pro Ruling,pro ruling,caa,"[{'text': 'rioters', 'score': 0.5039}, {'text': 'conspiracy', 'score': 0.4766}, {'text': 'moulana', 'score': 0.3955}]"
1914970,"Hi @tavleen_singh your comment shows you have not even read the text of the #CAA yet you have been criticising it.
#CAA cutoff is 31 December 2014.
Emergency e-visa provision has been made for Afghan nationals. Journalists are expected to not spread disinformation &amp; #FakeNews https://t.co/Lv9S47j7xv",KanchanGupta,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.5065}, {'text': 'afghan', 'score': 0.4048}, {'text': 'disinformation', 'score': 0.2489}]"
1039947,".@AbdurRahman_IPS who recently quit service in protest against the blatantly unconstitutional, inhuman and communal #CAA_NRC_NPR
addressed the students of #JamiaMilliaIslamia earlier today.

#JamiaProtest
#CAA_NRC_Protest https://t.co/cuFf3yhdrt",jamiamillia_,Pro OPP,pro opposition,caa,"[{'text': 'protest', 'score': 0.5144}, {'text': 'abdurrahman_ips', 'score': 0.4889}, {'text': 'quit', 'score': 0.3055}]"
4904671,@sanjayfadnavis1 @caatfeesh @DrRisingStar1 @Shona__RS @SharmilaMane2 @VirkarRamesh @optimisticsurya @sarkarmv @DwarkanathKulk9 @SatputeYash Binnessman 😅,SunainaHoley,Pro Ruling,pro ruling,caa,"[{'text': 'optimisticsurya', 'score': 0.5761}, {'text': 'shona__rs', 'score': 0.4967}, {'text': 'drrisingstar1', 'score': 0.4634}]"
922604,"After failing to burn the country with manufactured CAA protests, now they are out to burn the country with manufactured farmer protests. Not one sensible person can say #FarmBill2020 (now law) are anti farmer. This is ridiculous.",sunandavashisht,Pro Ruling,pro ruling,caa,"[{'text': 'farmer', 'score': 0.4056}, {'text': 'protests', 'score': 0.2818}, {'text': 'burn', 'score': 0.2286}]"
472096,"Don't:

-Defend Gopal like they defend Sharjeel

-Justify Gopal's act like they justify 57 UP cops' bullet wounds

-Be mum about Gopal like they're about Tahirudin who killed 2 anti CAA protestors

-Sympathize with Gopal like they're with Raees who's victim of his own petrol bomb",AskAnshul,Pro Ruling,pro ruling,caa,"[{'text': 'defend', 'score': 0.4681}, {'text': 'tahirudin', 'score': 0.2786}, {'text': 'mum', 'score': 0.106}]"
59890,"The Seattle City Council, with the strong support of members of the Indian diaspora, unanimously passed a resolution condemning India’s Citizenship Amendment Act (CAA) and plans to create a nationwide National Register of Citizens (NRC). A first for the US https://t.co/DMj22jyP3g",pbhushan1,Pro OPP,pro opposition,caa,"[{'text': 'council', 'score': 0.3981}, {'text': 'citizenship', 'score': 0.3638}, {'text': 'india', 'score': 0.2542}]"
3676740,"Delhi Court while dismissing the bail plea of #SharjeelImam, quoted Swami Vivekananda, ""We are what our thoughts have made us; so take care about what you think; Words are secondary; Thoughts live; they travel far.""
#Delhi #Vivekananda #AntiCAA
https://t.co/tU8JuhroZj",eOrganiser,Pro Ruling,pro ruling,caa,"[{'text': 'thoughts', 'score': 0.4803}, {'text': 'bail', 'score': 0.436}, {'text': 'delhi', 'score': 0.3999}]"
5110111,"Do you guys remembered how people who opposed BJP in Assam for CAA joined BJP before elections??

Similar thing has started in Uttar Pradesh.  Tikait’s close friend &amp; Saharanpur BKU Chief Raju Ahlawat joined BJP.  He was one of the key organiser of Muzaffarnagar Mahapanchayat.",NewsArenaIndia,Pro Ruling,pro ruling,caa,"[{'text': 'pradesh', 'score': 0.5242}, {'text': 'elections', 'score': 0.2474}, {'text': 'key', 'score': 0.06}]"
465301,"10 PM LIVE - 'Nullifying Art 370 &amp; Enacting CAA': @Abhina_Prakash @Iyervval and @Sanjay_Dixit -Nullification of Art 370 and Enactment of #CAA were 2 seminal events of the year 2019, soon after the 2nd Modi Government took over. Review. https://t.co/8eBtI9tPZU via @JaipurDialogues",Sanjay_Dixit,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.4561}, {'text': 'art', 'score': 0.4468}, {'text': 'nullification', 'score': 0.1617}]"
5796887,But CAA nahin chahiye? https://t.co/rzSmQSjiTW,centerofright,Pro Ruling,pro ruling,caa,"[{'text': 'caa', 'score': 0.7171}, {'text': 'but', 'score': 0.2686}, {'text': 'nahin', 'score': 0.1708}]"
4532189,"#PresidentKovind accepted credentials from Ambassadors/High Commissioners of the Republic of Colombia, Uruguay, Jamaica and Republic of Armenia in a virtual ceremony.

Read: https://t.co/Wr1ujpIQK7 https://t.co/nDRYhg9i1N",PIB_India,Pro Ruling,pro ruling,caa,"[{'text': 'credentials', 'score': 0.5142}, {'text': 'president', 'score': 0.3879}, {'text': 'colombia', 'score': 0.2886}]"
1268185,This is why #ShaheenBagh and the #LeftLib - #Islamist Jamaat is protesting #CAA because it provides succour to victims like this child. #Media is complicit. https://t.co/22Q1XXQYX2,KanchanGupta,Pro Ruling,pro ruling,caa,"[{'text': 'islamist', 'score': 0.5443}, {'text': 'media', 'score': 0.3944}, {'text': 'bagh', 'score': 0.3313}]"
1688497,"Assault on RSS man Varun after pro-CAA rally: 6 SDPI supporters arrested, had planned to target Tejasvi Surya
https://t.co/t0X4IAy2xD",OpIndia_com,Pro Ruling,pro ruling,caa,"[{'text': 'rally', 'score': 0.4282}, {'text': 'assault', 'score': 0.3482}, {'text': 'rss', 'score': 0.3325}]"
128437,"Dear @DelhiPolice, can you confirm this statement by Javed sahab pls? He says you are arresting ppl for protesting against CAA, but police says it's for Delhi riots 🤔 https://t.co/jkGFEqkDZz",swati_gs,Pro Ruling,pro ruling,caa,"[{'text': 'delhi', 'score': 0.4711}, {'text': 'arresting', 'score': 0.4646}, {'text': 'protesting', 'score': 0.4395}]"
2262350,.@Dev_Fadnavis could convince #AnnaHazare about #FarmLaws and persuade him to take back his fast. It shows that communication has been a major drawback of the govt. First #CAA now Farm laws. #RakeshTikait was in favour of the laws. How did he become bitter opponent? 1/2,RatanSharda55,Pro Ruling,pro ruling,caa,"[{'text': 'dev_fadnavis', 'score': 0.3597}, {'text': 'farm', 'score': 0.3427}, {'text': 'drawback', 'score': 0.263}]"
239129,"Punjab government to bring resolution against CAA-NRC in Assembly | India News,The Indian Express https://t.co/Fvjz70XCch",waglenikhil,Pro OPP,pro opposition,caa,"[{'text': 'caa', 'score': 0.3343}, {'text': 'india', 'score': 0.327}, {'text': 'resolution', 'score': 0.2431}]"
804897,"Sad &amp; Shocking !
Christian mother Yasmin &amp; her son Usman gunned down in broad day light by an Izlamist mob in Gujranwala of Pakistan.
With the help of ISI/Paki Govt, extremists are going all out to wipe out all minorities from Pak.

Dear Librandus,This is why CAA was needed .. https://t.co/EU10cZ78R1",MajorPoonia,Pro Ruling,pro ruling,caa,"[{'text': 'pakistan', 'score': 0.5502}, {'text': 'extremists', 'score': 0.5238}, {'text': 'down', 'score': 0.2106}]"
6334531,"Can't digest these about #Adipurush:
- woke @kritisanon, who supported dare hue students of Jamia in CAA protests, as Sita Mata

- Taimur's abbu #SaifAliKhan should earn from a film of Prabhu Ram

- Distributor Bhushan Kumar should earn when he disrobed Bharat Mata in Yaariyan + https://t.co/oi1TzxW1PR",GemsOfBollywood,Pro Ruling,pro ruling,caa,"[{'text': 'prabhu', 'score': 0.5686}, {'text': 'earn', 'score': 0.3298}, {'text': 'students', 'score': 0.2942}]"
8127501,"BIG ⚡️In a bold move India has turned down visa request of U.S. Commission on International Religious Freedom (USCIRF) panel. 

They asked for visas to visit India to review its religious freedom, alleged persecution of muslims and check India's constitutional ammendments (CAA… https://t.co/SzuGmQ9bs7",MeghUpdates,Pro Ruling,pro ruling,caa,"[{'text': 'india', 'score': 0.4464}, {'text': 'commission', 'score': 0.193}, {'text': 'down', 'score': 0.1109}]"
