source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
7656190,"On the absurd comments of @RahulGandhi, @kharge &amp; @Jairam_Ramesh - as to why PM Modi is inaugurating the new Parliament?

PM is chief executive in Parliamentary democracy. And there is precedent.

Here is Rajiv Gandhi laying foundation for the Parliament Library in 1987. https://t.co/GaAmTOfgng https://t.co/65jdYx9ZN7",amishra77,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5196}, {'text': 'new', 'score': 0.2583}, {'text': 'jairam_ramesh', 'score': 0.235}]"
8338599,"The installation of #SengolAtNewParliament on May 28, 2023 will be a historic event for India! 

Watch this recollection of the making of the historic sengol by Sri Vummidi Ethirajulu. 

For more information on the #sengol, visit https://t.co/rkhP1bVE1C

#AmritKaal https://t.co/3dRk5iXLQT",MinOfCultureGoI,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4844}, {'text': 'india', 'score': 0.4533}, {'text': 'recollection', 'score': 0.1567}]"
369848,"Efforts are being made to ensure that visibility of the Original Parliament is not obscured by the construction of the new Building. All existing statues in the Parliament House Complex will be relocated in a befitting manner. 
#NewParliament",loksabhaspeaker,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6002}, {'text': 'visibility', 'score': 0.3401}, {'text': 'relocated', 'score': 0.2825}]"
1062048,The monstrous New India would require a monstrous looking New Parliament Structure ‘Dhancha’ #NewParliament,TusharG,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.5385}, {'text': 'india', 'score': 0.3844}, {'text': 'monstrous', 'score': 0.303}]"
5064388,"Bigger fundamental Q here should be not what Sonia said but how come a party,as small as Cong with only 87 MPs (53 LS &amp; 34 RS) didn’t get space other than central hall!

Esp given how @INCIndia &amp; it’s family is @ the forefront of campaign against construction of new parliament! https://t.co/586OkdhYmB",alok_bhatt,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5387}, {'text': 'small', 'score': 0.3326}, {'text': 'incindia', 'score': 0.2354}]"
7915809,"PM Modi receives standing ovation as he walks into new Parliament building

Read @ANI Story | https://t.co/DzI5cmAORL
#PMModi #NewParliamentBuilding #NewParliament https://t.co/SSLDe3He2N",ani_digital,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4643}, {'text': 'ovation', 'score': 0.3838}, {'text': 'walks', 'score': 0.1006}]"
162177,"""Building a new parliament means nothing if humans sitting inside it do not believe in democracy,"" says S Irfan Habib, Historian 

#CentralVistaProject https://t.co/SRqb8SxG22",ndtv,Pro OPP,pro opposition,new parliament,"[{'text': 'democracy', 'score': 0.5744}, {'text': 'sitting', 'score': 0.2104}, {'text': 'nothing', 'score': 0.2099}]"
7539952,"Watch Live | PM @narendramodi arrives at new Parliament building for the inauguration ceremony

The ceremony will begin with puja which will continue for about an hour. After the puja, PM will receive the 'Sengol' &amp; install it in the new Parliament

Link: https://t.co/WfN6m9fujD https://t.co/WKUSyOF86L",DDIndialive,Pro Ruling,pro ruling,new parliament,"[{'text': 'narendramodi', 'score': 0.4781}, {'text': 'parliament', 'score': 0.4535}, {'text': 'arrives', 'score': 0.3595}]"
7795466,"“It is once in the lifetime achievement. Na Bhuto..Na bhavishyate,” said @murtikarnk , the man behind ‘Samudra Manthan’ sculpture at the #NewParliamentBuilding

https://t.co/Ra66RBmEud",eOrganiser,Pro Ruling,pro ruling,new parliament,"[{'text': 'bhuto', 'score': 0.5547}, {'text': 'sculpture', 'score': 0.5038}, {'text': 'bhavishyate', 'score': 0.3784}]"
7611927,"Naming 400 institutions after one family, dedicating prime real estate for that 1 family isn’t COLLOSAL WASTE 

But a New Parliament building which has been termed as an essential project by the courts; that was recommended during UPA tenure by then Speaker Meira Kumar ; endorsed… https://t.co/NAey3qeaBj https://t.co/zSZh5K8qA7",Shehzad_Ind,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4819}, {'text': 'family', 'score': 0.2079}, {'text': 'recommended', 'score': 0.1502}]"
4492428,"It was almost a month ago that Modi went ahead and performed a Bhumi Pujan for the new parliament.
That's how sure he was of today's Sanghi court verdict. https://t.co/l7uMJGRNLb",geetv79,Pro OPP,pro opposition,new parliament,"[{'text': 'verdict', 'score': 0.5072}, {'text': 'sanghi', 'score': 0.4445}, {'text': 'month', 'score': 0.1643}]"
2129531,"Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv  Memorial area = 15 Acres

115 Acres = 5,56,600 Square Yards
(1 Acre = 4,840 sq yard)

1 Square Yard cost in Lutyens 
= Rs 9 Lakhs

Total Value = 50,094 Crores

Cost of new Parliament House 
 = 2,889 Crore",mvmeet,Pro Ruling,pro ruling,new parliament,"[{'text': 'acre', 'score': 0.4346}, {'text': 'cost', 'score': 0.3521}, {'text': 'parliament', 'score': 0.2644}]"
2638117,Afghanistan's New Parliamentarians discussing Laws https://t.co/hNtj9Ar8UE,MeghBulletin,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliamentarians', 'score': 0.5871}, {'text': 'afghanistan', 'score': 0.416}, {'text': 'new', 'score': 0.227}]"
7562662,"The day Modi inaugurated the new Parliament building ignoring India's tribal woman President, Manipur police killed 40 Kuki tribals, and Delhi police assaulted and detained India's women wrestling champions. https://t.co/17N8laGSRi",ashoswai,Pro OPP,pro opposition,new parliament,"[{'text': 'tribals', 'score': 0.4143}, {'text': 'killed', 'score': 0.1975}, {'text': 'president', 'score': 0.0849}]"
7598416,"BJP claims that Hon'ble President of India was invited for the inauguration of new Parliament building on 28th May.

BJP have insulted the office of @rashtrapatibhvn by announcing the inauguration at the hands of PM Modi instead.

What's the truth?

Have filed an RTI with… https://t.co/Ayixvs7iUe https://t.co/Tqg4iupbjq",SaketGokhale,Pro OPP,pro opposition,new parliament,"[{'text': 'inauguration', 'score': 0.4857}, {'text': 'india', 'score': 0.4568}, {'text': 'insulted', 'score': 0.1492}]"
8115705,"""Every particle of new Parliament building dedicated to poor people's welfare"": PM Modi

Read @ANI Story | https://t.co/UsA0TZDDq3
#NewParliament #welfare #PMModi https://t.co/cZNBjaIzor",ani_digital,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6212}, {'text': 'poor', 'score': 0.4816}, {'text': 'particle', 'score': 0.1988}]"
6200077,"PM @narendramodi unveiled the National Emblem cast on the roof of the New Parliament Building today morning.

He also interacted with the Shramjeevis involved in the work of the new Parliament.

@PMOIndia https://t.co/QriDbqNf0v",DDNewslive,Pro Ruling,pro ruling,new parliament,"[{'text': 'narendramodi', 'score': 0.4668}, {'text': 'emblem', 'score': 0.4443}, {'text': 'roof', 'score': 0.3357}]"
7849265,Goosebumps.. The New Parliament is looking so Magnificient  &amp; GRAND almost like UN General Assembly Hall 😍 PM Modi is right - 28th May 2023 is HISTORIC IMMORTAL DAY in India's History. It is symbol of Taking Plan to Realisation 👏🇮🇳 #MyParliamentMyPride https://t.co/tFPJq92P2v https://t.co/5xTpAzNYS0,rose_k01,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6064}, {'text': 'india', 'score': 0.3797}, {'text': 'goosebumps', 'score': 0.2023}]"
7875053,"@ani_digital @ANI We are also happy that you didn’t go there😂😂

Looks like VAASTU of new parliament is impeccable 👌👌

NEGATIVE energies are themselves remaining absent 😂😂

Don’t worry Kaka

We voters will ensure that you won’t enter Parliament in 2024🔥🔥

#MyParliamentMyPride 🔥🔥 https://t.co/2dq8jqEHT8",pallavict,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5426}, {'text': 'happy', 'score': 0.3271}, {'text': 'ani_digital', 'score': 0.2802}]"
4785691,"'Nobody objected to building new #Parliament when it was proposed' : #Ombirla - @THNewDelhi 

#2Yearsof17LS #OmBirla 
#LokSabha https://t.co/TWrrTYoeKD",LokSabhaSectt,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6022}, {'text': 'nobody', 'score': 0.2443}, {'text': '2yearsof17ls', 'score': 0.0645}]"
213562,Tonight at 10 pm on News Unlocked: unveiling the contentious Central vista project that will give us a new parliament building and more.. 👇 minister @HardeepSPuri and top architects give us 2 sides to the issue.. @IndiaToday https://t.co/NuJPI0BnGb,sardesairajdeep,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.5264}, {'text': 'indiatoday', 'score': 0.4481}, {'text': 'unveiling', 'score': 0.3757}]"
7598350,"As we celebrate the inaugurating of our beautiful new #Parliament by our Hon'ble PM shri #NarendraModi ji, I urge my SM fan to extend your thoughts to #Manipur, where violent groups are roaming with automatic guns, thousands are displaced  &amp; a civil war like situation prevails.… https://t.co/r6amg4IPhz https://t.co/CVwKwbtG63",tehseenp,Pro OPP,pro opposition,new parliament,"[{'text': 'manipur', 'score': 0.5245}, {'text': 'guns', 'score': 0.2277}, {'text': 'extend', 'score': 0.1346}]"
2225990,"Irony is, 
Congress is ridiculing the new Parliament Building as ‘Modi ka ghar’. But it was they who slyly converted the actual PM House at Teen Murti into the Nehru Memorial Museum after Jawaharlal Nehru's demise in 1964.",rishibagree,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5353}, {'text': 'ghar', 'score': 0.2118}, {'text': 'ridiculing', 'score': 0.153}]"
7881889,This New Parliament house of India easily beats US senate house. No one can beat Narendra Damodardas Modi in sheer vision &amp; class 😍🫡🇮🇳 https://t.co/abXvRrUtsL https://t.co/T7AiJOn70t,thakkar_sameet,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4898}, {'text': 'beat', 'score': 0.2888}, {'text': 'vision', 'score': 0.155}]"
6086892,"Hon'ble Vice President, Shri Jagdeep Dhankhar visited the new Parliament Building site along with Hon'ble Speaker, Lok Sabha, Shri Om Birla Ji, Hon'ble Deputy Chairman, Rajya Sabha, Shri Harivansh Ji, Hon'ble Leader of House, Rajya Sabha, Shri @PiyushGoyal Ji. @ombirlakota https://t.co/u8tsUxuDt7",VPSecretariat,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4469}, {'text': 'dhankhar', 'score': 0.3586}, {'text': 'site', 'score': 0.2951}]"
7821593,"PM Modi had laid the foundation stone of the new Parliament building in 2020

PM Modi will dedicate the newly-constructed Parliament building to the nation on 28 May 2023

Such speed was unimaginable under Congress era!",mvmeet,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.486}, {'text': 'speed', 'score': 0.2943}, {'text': 'unimaginable', 'score': 0.1835}]"
7783144,"Did you know that India had built Afghanistan parliament

This project was started by Sonia Gandhi's govt

When parliament was ready, around Rs 1,000 crore was spent

Today, same Congress is against India's new parliament building which is built at lower cost (as per inflation)",mvmeet,Pro Ruling,pro ruling,new parliament,"[{'text': 'congress', 'score': 0.4984}, {'text': 'afghanistan', 'score': 0.2701}, {'text': 'inflation', 'score': 0.2132}]"
115734,"""Why New Parliament When Covid Is Killing Jobs?"" Kamal Haasan Asks PM https://t.co/49KqJP3Sf2 https://t.co/dL6SdDOeAF",ndtv,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4662}, {'text': 'killing', 'score': 0.3164}, {'text': 'jobs', 'score': 0.2516}]"
5857687,"National Emblem above new Parliament building good copy of Lion Capital, political commentary not right: Former ASI ADG

Read @ANI Story | https://t.co/wI2gyjH2GF
#NationalEmblem #NewParliamentBuilding https://t.co/VtoOofvZEF",ani_digital,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.6528}, {'text': 'emblem', 'score': 0.5044}, {'text': 'lion', 'score': 0.4467}]"
7644006,"📡LIVE NOW📡

PM @narendramodi dedicates new Parliament House to the nation

@PMOIndia @ianuragthakur @Murugan_MoS @PIB_India @DDNewslive @airnewsalerts @AmritMahotsav 

https://t.co/kGkKcl5SYZ",MIB_India,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5653}, {'text': 'narendramodi', 'score': 0.5584}, {'text': 'airnewsalerts', 'score': 0.1725}]"
2156129,"Kudos to Meghalaya Governor SP Malik who again attacked the govt over the issue of the farm laws, saying that it will have to eventually concede to the demands of farmers &amp; that it should have invested in world class colleges rather than a new Parliament https://t.co/FORC5baBth",pbhushan1,Pro OPP,pro opposition,new parliament,"[{'text': 'farmers', 'score': 0.3844}, {'text': 'parliament', 'score': 0.3043}, {'text': 'attacked', 'score': 0.1186}]"
6793687,"@narendramodi Modiji a query. On one hand you're promoting ""vegetarian"" Hindutva by harassing Mahua Moitra and on the other promoting ""non vegetarian"" Hindutva with carnivorous angry lions on emblem at new parliament. Why double standards? Why can't Hindutva be either veg or non veg? Why both?",theskindoctor13,Pro Ruling,pro ruling,new parliament,"[{'text': 'hindutva', 'score': 0.4961}, {'text': 'carnivorous', 'score': 0.3221}, {'text': 'promoting', 'score': 0.2907}]"
365171,#LIVE: Interfaith prayers ongoing at foundation stone-laying and Bhumi Pujan ceremony of new Parliament Complex; Tune in to watch here - https://t.co/rGQJsiKgt2 https://t.co/dfum4qT95y,republic,Pro Ruling,pro ruling,new parliament,"[{'text': 'prayers', 'score': 0.6006}, {'text': 'parliament', 'score': 0.4781}, {'text': 'bhumi', 'score': 0.3898}]"
563011,"Earlier this month, while allowing the Centre to lay the foundation stone of the new parliament building, the Supreme Court directed that there should be “no construction or demolition, no cutting down any trees”. | Gaurav Vivek Bhatnagar

https://t.co/wmqb7de92f",thewire_in,Pro OPP,pro opposition,new parliament,"[{'text': 'demolition', 'score': 0.4551}, {'text': 'trees', 'score': 0.2773}, {'text': 'month', 'score': 0.0594}]"
7974079,"The Hon’ble President of India will inaugurate a new building in the Jharkhand High Court today. 

But the new Parliament inauguration is reserved for PM Modi by sidelining the President. 

Unacceptable. https://t.co/w2n7xL8mec",SaketGokhale,Pro OPP,pro opposition,new parliament,"[{'text': 'inauguration', 'score': 0.4998}, {'text': 'india', 'score': 0.3019}, {'text': 'sidelining', 'score': 0.0651}]"
2567758,"Urban Development Minister @HardeepSPuri visits #CentralVista Avenue and New Parliament sites to take stock. After visiting the sites, Mr. Puri says toil and perseverance of the workers is giving shape to architectural heritage for future generations. https://t.co/N8CDTWRlGt",airnewsalerts,Pro Ruling,pro ruling,new parliament,"[{'text': 'architectural', 'score': 0.5376}, {'text': 'perseverance', 'score': 0.2724}, {'text': 'minister', 'score': 0.2119}]"
5346119,"The concept sketch and process of casting the National Emblem on the roof of the New Parliament Building has gone through eight different stages of preparation from clay modeling/computer graphic to bronze casting and polishing.

3/3 https://t.co/semduQ499D",PIB_India,Pro Ruling,pro ruling,new parliament,"[{'text': 'sketch', 'score': 0.4779}, {'text': 'roof', 'score': 0.4589}, {'text': 'national', 'score': 0.3229}]"
369896,Here are the key highlights from PM @narendramodi’s address at the laying of the foundation stone for the new Parliament building. #NewParliament4NewIndia #TransformingIndia https://t.co/HWjnd5Nge3,mygovindia,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5622}, {'text': 'narendramodi', 'score': 0.5253}, {'text': 'transforming', 'score': 0.2278}]"
6423963,Cannot believe that libt@rds are obsessing over the degree of snarling of the Lion Capital image atop the new parliament just because it was inaugurated by @narendramodi. I mean seriously? The original at Sarnath museum looks EXACTLY like this replica. See the pics! https://t.co/4go0UqGvw5,ShefVaidya,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4388}, {'text': 'pics', 'score': 0.2734}, {'text': 'obsessing', 'score': 0.1717}]"
7523043,"""Matter of Tamil pride...sad some are lying"": Thiruvavaduthurai Aadheenam on 'Sengol' in new Parliament building

Read @ANI Story | https://t.co/5Ie11g71N1
#Sengol #NewParliamentBuilding #TamilNadu https://t.co/QOzyVrNXUZ",ani_digital,Pro Ruling,pro ruling,new parliament,"[{'text': 'tamilnadu', 'score': 0.6775}, {'text': 'parliament', 'score': 0.4652}, {'text': 'lying', 'score': 0.3679}]"
7973999,"Sengol Politics! #SengolAtNewParliament 
@TheSouthfirst  cartoon. https://t.co/8N0ghOzpk7",satishacharya,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.6587}, {'text': 'cartoon', 'score': 0.4717}, {'text': 'thesouthfirst', 'score': 0.3262}]"
7819104,"MARK D-DAY 28TH MAY !!!

After 76 years of Independence and many governments later, One Chaiwala will dedicate India's very own New Parliament. 

The current one is a British built one.

Thank You PM Modi 🫡🇮🇳 https://t.co/lyGqhdY7IZ",thakkar_sameet,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5712}, {'text': 'india', 'score': 0.392}, {'text': 'current', 'score': 0.0616}]"
7606929,"#RahulGandhi on Wednesday slammed the Centre for not inviting President Droupadi Murmu to the inauguration event of the new Parliament House, and said that 'Parliament is not made with bricks of arrogance but with constitutional values'. https://t.co/xsruzFYwUg",NH_India,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4291}, {'text': 'arrogance', 'score': 0.3413}, {'text': 'slammed', 'score': 0.2172}]"
7736447,"The seating capacity in the Rajya Sabha of the stunning new Parliament building has increased from 250 to a whopping 384

#MyParliamentMyPride
#NewParliamentBuilding
#NewParliament https://t.co/rp5rke7WDs",mygovindia,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5333}, {'text': 'seating', 'score': 0.4008}, {'text': 'increased', 'score': 0.3975}]"
3322761,"Today, at around 8.45PM Prime Minister Modi went to the construction site of new parliament building without prior intimation and security detail. 

He spent almost an hour at the site and did a first hand inspection of the construction status of the new parliament building. https://t.co/TeJRpLWXkF",Shehzad_Ind,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4542}, {'text': 'inspection', 'score': 0.3707}, {'text': 'intimation', 'score': 0.0559}]"
397230,"#NewParliament4NewIndia #NewParliamentBuilding
My #cartoon for @firstpost
Telegram: https://t.co/0zuidcPdqY
FirstCut: https://t.co/d7EQajuG8i https://t.co/GABO58EQQw",MANJULtoons,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.565}, {'text': 'india', 'score': 0.3843}, {'text': 'firstcut', 'score': 0.3182}]"
1003042,"I'm all for a new Parliament House. There was an open tender for design. Anybody could have bid.
My only regret is that Delhi remains the Capital of #India Hopefully this nation will have a new Capital some day which is not dotted by relics of its past of subjugation and slavery. https://t.co/Kj9SUrhghO",KanchanGupta,Pro Ruling,pro ruling,new parliament,"[{'text': 'capital', 'score': 0.464}, {'text': 'india', 'score': 0.2959}, {'text': 'remains', 'score': 0.1729}]"
1021074,"Bhoomi Pujan of the - ""Temple of Indian Civilization and Ethos, Ram Mandir"" -  5th August, 2020.

Bhoomi Pujan of the  -""Temple of Indian Democracy"", The New Parliament Building - 10th December, 2020.

Prime Minister @narendramodi scripting history. 

2020 - What a Year ! https://t.co/ELYbHakglp",amishra77,Pro Ruling,pro ruling,new parliament,"[{'text': 'narendramodi', 'score': 0.4957}, {'text': '2020', 'score': 0.4283}, {'text': 'scripting', 'score': 0.1899}]"
8095606,This is relatively closer than Manipur to the new Parliament building and the gold stick lodged inside. https://t.co/PqbYV7b7Q4,nit_set,Pro OPP,pro opposition,new parliament,"[{'text': 'building', 'score': 0.4049}, {'text': 'closer', 'score': 0.3514}, {'text': 'gold', 'score': 0.349}]"
7674858,"Nirmala Sitharaman has appealed to Opposition parties to rethink their decision to boycott the inaugural of the new Parliament. ""This has nothing to do with politics,"" she said. 
#NewParliament #NirmalaSitharaman 

https://t.co/boEshGwpqK",republic,Pro Ruling,pro ruling,new parliament,"[{'text': 'politics', 'score': 0.4739}, {'text': 'boycott', 'score': 0.3949}, {'text': 'nirmala', 'score': 0.3912}]"
8172268,"Sengol, derived from the Tamil word “Semmai”, means Righteousness. Made of silver &amp; gold, the sacred Sengol is a masterpiece of Indian art. The Nandi at the top is the protector &amp; symbol of Justice.

Watch as the Sengol becomes the symbol for #AmritKaal.

#SengolAtNewParliament https://t.co/Sotgx5BF45",MinOfCultureGoI,Pro Ruling,pro ruling,new parliament,"[{'text': 'sengol', 'score': 0.5752}, {'text': 'gold', 'score': 0.4562}, {'text': 'righteousness', 'score': 0.3042}]"
304721,"Do you know?

The theme of the Lok Sabha is inspired by the National Bird of India - the Peacock, in the New Parliament Building.

#NewParliamentBuilding #NewParliament4NewIndia https://t.co/HzNAnn4XYi",mannkibaat,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5697}, {'text': 'india', 'score': 0.4262}, {'text': 'bird', 'score': 0.3277}]"
7900241,Confirmed News - Prime Minister Narendra Modi will inaugurate New Parliament on 28th May which is birth anniversary of Veer Savarkar. https://t.co/kBwn4l7Rob,NewsArenaIndia,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.3975}, {'text': 'narendra', 'score': 0.1565}, {'text': 'anniversary', 'score': 0.1559}]"
7654962,"The most powerful message from all the images from the new Parliament is this picture. It serves as a reminder to us Indians of what was ours, what eventually will be ours.

#MyParliamentMyPride https://t.co/oGcBFN1TTC",ramnikmann,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5522}, {'text': 'indians', 'score': 0.4886}, {'text': 'picture', 'score': 0.3768}]"
2651061,The Vice President at the launch of Sansad TV today. The new parliamentary channel has been created by merging LSTV and RSTV. #SansadTV https://t.co/DNeO5TOcHS,VPSecretariat,Pro Ruling,pro ruling,new parliament,"[{'text': 'channel', 'score': 0.4987}, {'text': 'president', 'score': 0.3272}, {'text': 'merging', 'score': 0.2317}]"
1425304,"#NewParliament4NewIndia Shanku Sthapana (loosely translated as Installation of Cornerstone) is an important process in any Shilanyasa or Foundation laying ceremony
Shanku and Navaratna Peetha and Blessed by Jagadguru Sri Bharatiteetha Sannidhanam has been brought from #Sringeri https://t.co/W1PTlnQn8I",surnell,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.4806}, {'text': 'sthapana', 'score': 0.4674}, {'text': 'ringer', 'score': 0.2692}]"
8264090,"A sengol or sceptre is going to be installed in the new parliament building. What has it got to do with #India’s independence, Chola dynasty, and #Tamil traditions? Read to find out.
https://t.co/z3wIQ70j1x",the_hindu,Pro OPP,pro opposition,new parliament,"[{'text': 'parliament', 'score': 0.4684}, {'text': 'tamil', 'score': 0.4457}, {'text': 'chola', 'score': 0.3911}]"
7619620,"An auspicious moment!

PM @narendramodi places Sengol in the new Parliament building, joined by Lok Sabha Speaker @ombirlakota. #Sengol, considered to be the symbol of justice and good governance, will be a reminder to generations of lawmakers to uphold their duties as people’s… https://t.co/Okm4ch5vcx https://t.co/mSk1wT6KrH",mygovindia,Pro Ruling,pro ruling,new parliament,"[{'text': 'parliament', 'score': 0.5589}, {'text': 'narendramodi', 'score': 0.4662}, {'text': 'seng', 'score': 0.157}]"
8270503,"In Feb 2021, Modi Govt made then-President Kovind inaugurate the “Narendra Modi Stadium” in Ahmedabad. 

But President Murmu hasn’t even been invited to the inauguration of the new Parliament building which is being done by PM Modi. 

President of India is made to inaugurate Modi… https://t.co/fsHMyRuvT8 https://t.co/gNHIeQL5Pu",SaketGokhale,Pro OPP,pro opposition,new parliament,"[{'text': 'narendra', 'score': 0.3663}, {'text': 'stadium', 'score': 0.3207}, {'text': 'president', 'score': 0.2582}]"
5790026,@narendramodi @PMOIndia The concept sketch and process of casting of the National Emblem on the roof of New Parliament Building has gone through eight different stages of preparation from clay modeling/computer graphic to bronze casting and polishing. https://t.co/sCWHMufa2J,DDNewslive,Pro Ruling,pro ruling,new parliament,"[{'text': 'sketch', 'score': 0.5416}, {'text': 'roof', 'score': 0.3389}, {'text': 'narendramodi', 'score': 0.2776}]"
